user_id,workspace_id,signup_date,days_since_signup,total_sessions,total_events,avg_session_duration_min,tasks_created,tasks_completed,boards_created,premium_features_used,last_active_date,is_power_user,is_at_risk_churn,cohort_month
U006303,WS001961,2024-10-09,448,8,131,12.2,47,33,2,0,2025-06-22,False,True,2024-10
U006304,WS001890,2024-09-11,476,3,49,10.8,49,36,2,0,2024-09-21,False,True,2024-09
U006305,WS000700,2024-06-02,577,12,110,13.7,31,20,4,0,2025-08-22,False,True,2024-06
U006306,WS001157,2025-06-22,192,8,21,9.4,6,3,1,0,2025-12-27,False,False,2025-06
U006307,WS001428,2024-03-20,651,5,113,17.0,42,32,1,0,2024-11-07,False,True,2024-03
U006308,WS002476,2024-04-10,630,7,133,17.6,23,13,4,0,2025-03-26,False,True,2024-04
U006309,WS002354,2025-03-02,304,2,6,9.5,8,2,1,0,2025-12-31,False,False,2025-03
U006310,WS000522,2024-07-07,542,3,121,14.1,39,27,1,0,2025-05-25,False,True,2024-07
U006311,WS002081,2024-04-03,637,2,8,5.7,7,3,1,0,2024-05-19,False,True,2024-04
U006312,WS000422,2024-07-29,520,4,17,12.0,33,23,1,0,2025-05-17,False,True,2024-07
U006313,WS001662,2025-03-08,298,13,38,16.7,23,17,1,1,2025-09-03,False,True,2025-03
U006314,WS000439,2024-06-22,557,0,5,8.1,1,0,0,0,2025-07-21,False,True,2024-06
U006315,WS001335,2025-08-25,128,8,44,14.4,20,13,2,0,2025-10-09,False,True,2025-08
U006316,WS002278,2025-06-19,195,43,436,19.1,162,144,7,0,2025-07-26,True,True,2025-06
U006317,WS000291,2024-03-16,655,0,11,4.8,0,0,0,0,2025-01-23,False,True,2024-03
U006318,WS001238,2024-04-09,631,0,10,4.0,8,3,0,0,2025-04-23,False,True,2024-04
U006319,WS002183,2025-10-03,89,2,14,3.1,2,0,0,0,2025-11-29,False,True,2025-10
U006320,WS001889,2025-12-12,19,42,50,10.0,37,24,2,1,2025-12-31,False,False,2025-12
U006321,WS001642,2024-04-10,630,0,10,8.6,5,1,1,0,2024-09-16,False,True,2024-04
U006322,WS002419,2024-01-26,705,30,293,35.6,180,155,13,0,2024-10-28,True,True,2024-01
U006323,WS001694,2025-08-19,134,9,46,9.0,1,0,1,0,2025-12-30,False,False,2025-08
U006324,WS000978,2024-10-07,450,0,7,9.4,0,0,1,0,2024-11-19,False,True,2024-10
U006325,WS000999,2024-12-15,381,7,68,19.8,42,21,1,0,2025-02-24,False,True,2024-12
U006326,WS002245,2024-11-29,397,9,34,9.0,21,13,2,0,2025-07-09,False,True,2024-11
U006327,WS000652,2025-06-01,213,143,1602,28.6,157,104,17,0,2025-12-27,True,False,2025-06
U006328,WS001976,2024-09-13,474,2,14,4.1,2,0,0,0,2024-12-02,False,True,2024-09
U006329,WS001573,2025-09-22,100,8,12,6.3,0,0,0,0,2025-12-29,False,False,2025-09
U006330,WS000271,2024-08-05,513,27,229,18.6,31,17,2,0,2025-12-31,False,False,2024-08
U006331,WS001396,2025-05-20,225,3,86,19.8,34,22,4,0,2025-08-15,False,True,2025-05
U006332,WS000853,2025-02-05,329,0,9,5.0,7,2,1,0,2025-08-10,False,True,2025-02
U006333,WS002421,2025-04-03,272,46,82,18.2,19,14,4,0,2025-12-26,False,False,2025-04
U006334,WS001766,2025-02-10,324,4,27,11.3,43,32,1,0,2025-06-21,False,True,2025-02
U006335,WS001784,2024-03-01,670,0,12,4.5,8,2,0,0,2024-09-24,False,True,2024-03
U006336,WS002324,2024-01-14,717,45,223,31.2,133,91,11,0,2025-01-27,True,True,2024-01
U006337,WS001402,2024-04-07,633,2,11,8.5,1,0,0,0,2024-09-22,False,True,2024-04
U006338,WS002231,2024-09-22,465,13,37,15.1,20,10,1,0,2025-05-10,False,True,2024-09
U006339,WS000968,2025-09-18,104,168,948,23.5,214,144,12,1,2025-12-30,True,False,2025-09
U006340,WS000709,2024-05-20,590,5,125,8.0,20,15,2,0,2025-06-23,False,True,2024-05
U006341,WS000320,2025-06-16,198,12,33,12.8,33,22,1,0,2025-07-03,False,True,2025-06
U006342,WS002352,2025-11-19,42,195,1641,30.0,216,185,10,3,2025-12-30,True,False,2025-11
U006343,WS001994,2024-12-25,371,43,441,43.1,197,131,19,0,2025-04-10,True,True,2024-12
U006344,WS000469,2024-07-26,523,19,210,19.0,77,46,5,0,2024-08-11,True,True,2024-07
U006345,WS002426,2025-06-30,184,5,93,8.8,26,15,1,0,2025-07-23,False,True,2025-06
U006346,WS002442,2025-02-23,311,9,82,19.9,23,15,3,0,2025-06-10,False,True,2025-02
U006347,WS001897,2025-06-08,206,0,13,3.3,4,1,1,0,2025-07-19,False,True,2025-06
U006348,WS001333,2025-05-18,227,17,320,10.8,34,17,1,2,2025-12-31,False,False,2025-05
U006349,WS002274,2024-02-13,687,11,17,15.5,46,33,2,0,2024-12-17,False,True,2024-02
U006350,WS000400,2024-10-30,427,8,102,17.5,17,9,2,0,2024-12-07,False,True,2024-10
U006351,WS001824,2024-05-21,589,10,94,14.2,13,6,1,0,2025-12-28,False,False,2024-05
U006352,WS000722,2024-07-26,523,0,12,6.5,7,3,0,0,2025-03-16,False,True,2024-07
U006353,WS001262,2024-06-04,575,0,14,3.1,9,2,0,0,2024-11-25,False,True,2024-06
U006354,WS001663,2025-04-18,257,5,25,8.9,6,3,0,0,2025-12-29,False,False,2025-04
U006355,WS000286,2025-08-31,122,4,145,17.7,16,12,4,0,2025-10-13,False,True,2025-08
U006356,WS002451,2024-01-01,730,32,151,9.0,41,20,2,0,2025-12-25,False,False,2024-01
U006357,WS000446,2024-11-01,425,39,519,36.4,89,73,7,0,2025-01-24,True,True,2024-11
U006358,WS002443,2024-12-23,373,1,3,6.9,8,4,0,0,2025-08-27,False,True,2024-12
U006359,WS001553,2024-09-15,472,8,144,18.4,25,13,1,0,2025-01-10,False,True,2024-09
U006360,WS001342,2024-11-10,416,4,115,15.7,39,23,2,0,2025-04-25,False,True,2024-11
U006361,WS002025,2024-02-22,678,1,7,4.2,8,4,1,0,2025-05-18,False,True,2024-02
U006362,WS000252,2024-05-27,583,32,496,18.2,13,7,4,2,2025-12-27,False,False,2024-05
U006363,WS000371,2024-06-03,576,0,7,7.9,0,0,0,0,2025-06-14,False,True,2024-06
U006364,WS000892,2024-11-09,417,42,87,9.3,26,19,4,0,2025-12-30,False,False,2024-11
U006365,WS000570,2024-04-05,635,8,117,9.2,34,19,4,0,2024-05-30,False,True,2024-04
U006366,WS002379,2024-01-15,716,2,1,6.9,2,1,1,0,2024-04-04,False,True,2024-01
U006367,WS000001,2024-09-29,458,57,479,26.0,148,93,8,1,2025-03-07,True,True,2024-09
U006368,WS000601,2024-07-20,529,2,8,7.2,2,1,1,0,2025-05-30,False,True,2024-07
U006369,WS000612,2025-06-05,209,8,85,14.0,47,28,3,0,2025-10-07,False,True,2025-06
U006370,WS001856,2025-02-14,320,2,5,8.3,5,2,1,0,2025-05-29,False,True,2025-02
U006371,WS002177,2025-04-13,262,7,15,9.5,2,0,1,0,2025-12-25,False,False,2025-04
U006372,WS001194,2024-01-05,726,9,124,9.0,48,36,3,0,2025-03-30,False,True,2024-01
U006373,WS001598,2025-04-29,246,6,89,9.8,47,29,3,0,2025-10-24,False,True,2025-04
U006374,WS002368,2025-11-12,49,41,342,13.3,33,24,3,0,2025-12-26,False,False,2025-11
U006375,WS001832,2024-02-15,685,5,124,15.6,25,14,1,0,2024-09-23,False,True,2024-02
U006376,WS000802,2025-05-12,233,37,267,8.1,36,18,3,0,2025-12-26,False,False,2025-05
U006377,WS000843,2025-11-02,59,43,359,17.9,44,30,4,0,2025-12-26,False,False,2025-11
U006378,WS001297,2024-03-15,656,11,141,15.2,43,29,4,0,2024-06-16,False,True,2024-03
U006379,WS001228,2024-01-19,712,9,140,16.6,31,17,4,0,2024-05-24,False,True,2024-01
U006380,WS002336,2025-08-28,125,3,49,5.7,1,0,0,0,2025-12-26,False,False,2025-08
U006381,WS001248,2025-09-06,116,52,490,33.9,187,114,9,0,2025-10-12,True,True,2025-09
U006382,WS001781,2024-07-23,526,0,7,4.1,1,0,1,0,2025-02-28,False,True,2024-07
U006383,WS001411,2024-10-04,453,49,308,22.9,95,78,8,1,2025-03-22,True,True,2024-10
U006384,WS000366,2025-11-11,50,39,50,16.5,40,29,3,0,2025-12-27,False,False,2025-11
U006385,WS002387,2024-04-25,615,2,12,5.5,5,2,1,0,2025-02-23,False,True,2024-04
U006386,WS000034,2025-04-06,269,9,85,14.5,39,20,2,0,2025-07-19,False,True,2025-04
U006387,WS002091,2024-10-02,455,41,377,10.9,10,7,2,0,2025-12-25,False,False,2024-10
U006388,WS001656,2025-04-05,270,28,520,29.4,291,202,18,0,2025-06-02,True,True,2025-04
U006389,WS000523,2024-07-02,547,0,14,9.1,2,0,1,0,2025-08-17,False,True,2024-07
U006390,WS001205,2025-12-12,19,66,752,20.0,242,179,17,4,2025-12-27,True,False,2025-12
U006391,WS000256,2024-02-12,688,2,2,9.7,2,1,0,0,2025-02-21,False,True,2024-02
U006392,WS001513,2024-08-03,515,17,519,27.7,124,101,14,0,2024-11-24,True,True,2024-08
U006393,WS002249,2024-07-30,519,13,19,18.5,44,23,4,0,2025-02-20,False,True,2024-07
U006394,WS000218,2025-05-01,244,40,172,25.6,129,109,10,3,2025-09-03,True,True,2025-05
U006395,WS000004,2024-03-04,667,30,570,25.5,158,134,14,1,2025-05-02,True,True,2024-03
U006396,WS002294,2024-12-20,376,34,285,29.6,248,198,11,0,2025-08-15,True,True,2024-12
U006397,WS001472,2024-09-13,474,8,134,12.9,45,34,3,0,2024-09-30,False,True,2024-09
U006398,WS000450,2024-11-08,418,12,32,8.9,24,12,2,0,2025-04-20,False,True,2024-11
U006399,WS001156,2025-02-19,315,9,133,10.3,11,6,1,0,2025-10-25,False,True,2025-02
U006400,WS000128,2025-08-27,126,2,49,4.4,9,4,1,0,2025-12-30,False,False,2025-08
U006401,WS000964,2024-01-19,712,14,96,18.7,38,20,4,0,2024-04-01,False,True,2024-01
U006402,WS001769,2024-08-20,498,125,1194,21.5,81,55,9,5,2025-12-26,True,False,2024-08
U006403,WS002418,2024-05-20,590,0,4,6.6,8,4,1,0,2025-05-15,False,True,2024-05
U006404,WS001615,2025-01-02,363,47,207,38.4,163,138,8,1,2025-04-14,True,True,2025-01
U006405,WS001304,2024-05-15,595,43,468,30.3,185,152,8,0,2024-09-16,True,True,2024-05
U006406,WS001568,2025-10-16,76,167,528,41.1,213,151,12,1,2025-12-25,True,False,2025-10
U006407,WS001664,2025-07-25,159,40,472,10.3,43,34,3,0,2025-12-28,False,False,2025-07
U006408,WS001563,2025-01-12,353,41,305,13.1,31,17,3,0,2025-12-28,False,False,2025-01
U006409,WS001783,2024-01-27,704,2,5,3.6,3,1,0,0,2024-04-25,False,True,2024-01
U006410,WS002233,2025-03-28,278,11,143,9.3,39,20,4,0,2025-12-27,False,False,2025-03
U006411,WS000866,2025-09-06,116,4,14,8.2,9,3,0,0,2025-12-28,False,False,2025-09
U006412,WS000711,2025-05-09,236,125,952,25.7,246,152,19,0,2025-12-30,True,False,2025-05
U006413,WS001946,2025-11-20,41,37,319,33.8,152,98,17,1,2025-12-15,True,True,2025-11
U006414,WS000570,2024-09-11,476,14,77,11.3,18,11,4,0,2025-09-08,False,True,2024-09
U006415,WS000771,2025-10-28,64,27,287,13.6,19,14,2,0,2025-12-31,False,False,2025-10
U006416,WS002276,2024-06-17,562,1,10,8.7,8,2,0,0,2024-11-17,False,True,2024-06
U006417,WS001576,2024-07-05,544,2,13,3.0,7,3,1,0,2025-01-03,False,True,2024-07
U006418,WS001476,2024-02-23,677,14,26,13.7,21,11,2,0,2024-11-11,False,True,2024-02
U006419,WS001709,2024-12-22,374,35,473,19.4,125,104,7,1,2025-07-03,True,True,2024-12
U006420,WS000632,2024-03-28,643,15,125,19.6,17,12,4,0,2025-12-31,False,False,2024-03
U006421,WS001182,2024-10-23,434,7,132,17.2,24,18,3,0,2025-08-05,False,True,2024-10
U006422,WS000515,2024-08-06,512,12,147,18.6,47,34,3,0,2025-06-23,False,True,2024-08
U006423,WS000551,2024-02-26,674,10,71,8.1,35,18,2,0,2024-07-07,False,True,2024-02
U006424,WS000048,2024-12-09,387,0,11,8.1,6,3,1,0,2025-03-26,False,True,2024-12
U006425,WS000294,2025-11-17,44,12,315,12.5,31,21,2,0,2025-12-29,False,False,2025-11
U006426,WS000065,2024-06-03,576,3,72,8.7,26,17,4,0,2024-12-17,False,True,2024-06
U006427,WS000590,2024-08-17,501,4,40,11.5,43,32,4,0,2024-09-05,False,True,2024-08
U006428,WS001994,2024-12-05,391,10,34,10.9,22,12,4,0,2025-05-14,False,True,2024-12
U006429,WS001789,2024-06-16,563,6,8,8.7,3,1,0,0,2025-12-28,False,False,2024-06
U006430,WS000557,2024-12-29,367,11,76,14.8,34,26,3,0,2025-06-06,False,True,2024-12
U006431,WS000347,2024-12-05,391,5,50,12.4,15,10,2,0,2025-08-30,False,True,2024-12
U006432,WS000563,2024-12-09,387,7,28,14.3,45,25,3,0,2025-05-22,False,True,2024-12
U006433,WS001704,2024-12-01,395,40,411,13.2,30,21,2,2,2025-12-27,False,False,2024-12
U006434,WS001868,2024-09-09,478,11,16,8.2,40,31,1,0,2024-09-30,False,True,2024-09
U006435,WS002476,2025-11-22,39,5,29,15.6,18,10,2,0,2025-12-18,False,False,2025-11
U006436,WS001744,2024-01-30,701,34,352,44.5,94,73,12,1,2024-11-16,True,True,2024-01
U006437,WS000737,2025-11-26,35,45,80,17.0,16,12,4,0,2025-12-26,False,False,2025-11
U006438,WS001862,2024-08-11,507,25,334,32.4,128,102,12,1,2025-08-29,True,True,2024-08
U006439,WS002087,2025-03-08,298,12,61,17.6,16,12,3,0,2025-08-25,False,True,2025-03
U006440,WS001738,2025-08-23,130,10,341,14.8,16,10,2,0,2025-12-31,False,False,2025-08
U006441,WS002262,2024-05-24,586,9,106,8.6,21,11,4,0,2025-01-28,False,True,2024-05
U006442,WS001844,2024-09-23,464,52,451,26.5,118,93,19,1,2025-01-03,True,True,2024-09
U006443,WS001576,2024-05-16,594,13,30,11.9,27,19,2,0,2025-05-02,False,True,2024-05
U006444,WS001456,2024-08-06,512,0,13,6.6,1,0,1,0,2025-02-26,False,True,2024-08
U006445,WS000925,2024-12-25,371,11,100,16.9,47,27,3,2,2025-07-19,False,True,2024-12
U006446,WS000762,2025-01-18,347,11,300,16.0,38,22,1,0,2025-12-29,False,False,2025-01
U006447,WS001740,2025-06-10,204,10,66,15.4,35,21,3,0,2025-11-09,False,True,2025-06
U006448,WS002477,2024-04-24,616,13,129,14.3,31,16,1,0,2025-05-06,False,True,2024-04
U006449,WS000031,2024-03-14,657,13,140,16.6,34,24,2,0,2025-05-26,False,True,2024-03
U006450,WS002368,2024-10-08,449,2,4,8.8,4,1,0,0,2024-11-22,False,True,2024-10
U006451,WS002041,2024-06-05,574,2,12,7.6,6,3,0,0,2024-09-30,False,True,2024-06
U006452,WS000970,2024-09-13,474,28,308,23.2,225,145,15,0,2025-04-20,True,True,2024-09
U006453,WS002056,2024-02-26,674,0,1,5.8,2,0,0,0,2025-07-21,False,True,2024-02
U006454,WS001103,2024-10-07,450,58,206,28.1,158,103,19,1,2025-07-13,True,True,2024-10
U006455,WS001683,2024-04-13,627,4,32,8.6,29,20,2,1,2025-05-14,False,True,2024-04
U006456,WS002238,2025-01-05,360,47,86,13.1,37,21,2,0,2025-12-26,False,False,2025-01
U006457,WS002361,2024-02-28,672,2,14,5.6,3,0,1,0,2024-10-06,False,True,2024-02
U006458,WS001504,2025-12-20,11,2,4,5.3,4,1,1,0,2025-12-27,False,False,2025-12
U006459,WS000138,2024-10-26,431,6,25,9.8,24,13,2,0,2025-01-05,False,True,2024-10
U006460,WS000156,2024-02-29,671,7,140,17.5,23,13,1,0,2024-09-27,False,True,2024-02
U006461,WS002328,2024-11-05,421,13,21,13.2,21,16,4,0,2025-04-18,False,True,2024-11
U006462,WS001980,2025-06-21,193,5,39,7.1,4,2,1,0,2025-12-28,False,False,2025-06
U006463,WS001510,2025-06-20,194,12,60,19.4,48,30,3,0,2025-08-12,False,True,2025-06
U006464,WS000464,2025-09-02,120,26,448,19.6,26,16,3,0,2025-12-29,False,False,2025-09
U006465,WS002377,2025-10-11,81,146,641,41.2,285,246,13,0,2025-12-28,True,False,2025-10
U006466,WS001973,2024-11-28,398,1,10,3.1,0,0,1,0,2025-05-03,False,True,2024-11
U006467,WS000328,2024-02-19,681,105,1560,38.7,297,252,19,3,2025-12-25,True,False,2024-02
U006468,WS000582,2025-03-21,285,14,124,16.3,12,8,4,0,2025-06-13,False,True,2025-03
U006469,WS002157,2025-09-11,111,22,286,16.0,29,17,2,0,2025-12-26,False,False,2025-09
U006470,WS001145,2025-10-11,81,30,117,12.7,44,25,1,0,2025-12-27,False,False,2025-10
U006471,WS001905,2025-04-29,246,2,5,6.6,9,5,0,0,2025-06-26,False,True,2025-04
U006472,WS002118,2025-12-06,25,79,844,29.3,61,53,18,0,2025-12-26,True,False,2025-12
U006473,WS000321,2025-01-21,344,0,14,3.6,7,3,0,0,2025-06-24,False,True,2025-01
U006474,WS002144,2025-08-23,130,7,22,9.4,0,0,1,0,2025-12-31,False,False,2025-08
U006475,WS002499,2025-04-15,260,0,1,5.6,6,2,0,0,2025-04-23,False,True,2025-04
U006476,WS000363,2025-12-15,16,178,1802,37.0,125,100,6,1,2025-12-26,True,False,2025-12
U006477,WS001005,2025-12-03,28,47,379,17.2,28,14,2,0,2025-12-31,False,False,2025-12
U006478,WS001936,2025-08-30,123,19,142,18.7,24,16,1,0,2025-12-25,False,False,2025-08
U006479,WS000320,2025-02-23,311,15,134,9.5,39,22,4,2,2025-12-26,False,False,2025-02
U006480,WS002209,2024-08-17,501,11,178,13.3,40,24,2,0,2025-12-25,False,False,2024-08
U006481,WS002375,2025-06-29,185,176,521,39.3,207,178,13,0,2025-12-28,True,False,2025-06
U006482,WS001280,2024-11-04,422,13,143,11.4,44,27,1,0,2025-04-05,False,True,2024-11
U006483,WS000217,2025-02-12,322,5,30,3.2,3,1,0,0,2025-12-31,False,False,2025-02
U006484,WS001408,2025-10-15,77,13,69,8.4,28,17,2,0,2025-11-13,False,True,2025-10
U006485,WS002192,2024-09-28,459,11,223,13.3,44,22,1,1,2025-12-29,False,False,2024-09
U006486,WS000045,2025-02-11,323,4,114,15.4,10,6,2,0,2025-09-22,False,True,2025-02
U006487,WS001921,2024-09-11,476,6,37,13.3,18,13,1,0,2025-03-26,False,True,2024-09
U006488,WS001860,2025-10-02,90,1,4,4.6,0,0,0,0,2025-10-14,False,True,2025-10
U006489,WS002100,2025-02-11,323,13,122,9.9,13,8,1,0,2025-03-23,False,True,2025-02
U006490,WS001922,2025-02-20,314,11,85,12.8,17,9,1,0,2025-04-30,False,True,2025-02
U006491,WS002351,2025-04-20,255,0,9,6.4,1,0,1,0,2025-10-21,False,True,2025-04
U006492,WS001358,2025-12-25,6,35,225,11.1,49,37,2,0,2025-12-28,False,False,2025-12
U006493,WS001725,2024-08-03,515,6,144,16.9,11,7,3,0,2025-05-21,False,True,2024-08
U006494,WS001446,2025-12-25,6,10,141,18.5,19,11,2,0,2025-12-28,False,False,2025-12
U006495,WS001207,2024-09-07,480,31,71,10.4,29,18,2,0,2025-12-30,False,False,2024-09
U006496,WS001185,2025-01-03,362,19,391,42.6,298,217,15,1,2025-08-29,True,True,2025-01
U006497,WS000687,2024-09-20,467,11,147,19.3,46,33,2,0,2025-08-04,False,True,2024-09
U006498,WS000145,2025-08-02,151,9,35,5.4,1,0,0,0,2025-12-29,False,False,2025-08
U006499,WS002448,2024-06-04,575,12,57,16.3,33,17,3,0,2024-10-16,False,True,2024-06
U006500,WS001246,2025-01-08,357,39,405,15.7,44,25,4,0,2025-12-31,False,False,2025-01
U006501,WS002309,2025-07-26,158,1,8,10.0,8,4,0,0,2025-08-21,False,True,2025-07
U006502,WS001067,2025-11-08,53,27,346,16.3,22,16,2,0,2025-12-30,False,False,2025-11
U006503,WS000252,2025-08-23,130,33,207,8.4,48,34,1,1,2025-12-26,False,False,2025-08
U006504,WS001939,2024-03-18,653,9,95,14.5,32,17,4,0,2025-08-20,False,True,2024-03
U006505,WS002369,2024-05-13,597,4,23,9.0,5,2,0,0,2025-12-27,False,False,2024-05
U006506,WS000693,2024-10-15,442,12,100,18.4,23,12,4,0,2025-08-10,False,True,2024-10
U006507,WS002347,2025-04-20,255,2,12,5.4,6,2,1,0,2025-07-14,False,True,2025-04
U006508,WS000212,2025-01-30,335,77,866,26.9,89,56,8,0,2025-12-31,True,False,2025-01
U006509,WS001196,2025-04-23,252,11,129,16.2,37,22,1,0,2025-08-30,False,True,2025-04
U006510,WS000112,2025-08-23,130,42,596,37.7,190,163,8,1,2025-10-20,True,True,2025-08
U006511,WS001175,2025-05-20,225,82,1604,36.7,185,120,9,0,2025-12-26,True,False,2025-05
U006512,WS001986,2024-01-03,728,9,96,12.4,17,10,1,0,2025-04-10,False,True,2024-01
U006513,WS000338,2025-12-15,16,3,12,5.6,4,1,1,0,2025-12-31,False,False,2025-12
U006514,WS000520,2025-05-02,243,0,3,8.5,1,0,1,0,2025-06-08,False,True,2025-05
U006515,WS002071,2025-08-29,124,8,43,4.5,6,1,1,0,2025-12-27,False,False,2025-08
U006516,WS000315,2024-03-21,650,11,16,10.0,48,35,2,0,2024-08-03,False,True,2024-03
U006517,WS001139,2025-03-25,281,9,61,11.3,13,7,3,0,2025-06-04,False,True,2025-03
U006518,WS001033,2025-02-03,331,9,85,9.7,11,7,4,0,2025-10-02,False,True,2025-02
U006519,WS000543,2025-10-01,91,87,997,23.1,69,51,8,1,2025-12-30,True,False,2025-10
U006520,WS001151,2024-08-26,492,36,275,15.4,87,72,7,1,2025-01-28,True,True,2024-08
U006521,WS001128,2024-09-05,482,27,598,16.9,259,229,7,1,2025-08-12,True,True,2024-09
U006522,WS001053,2024-02-21,679,3,111,9.6,16,10,1,0,2024-09-22,False,True,2024-02
U006523,WS000059,2024-05-19,591,40,204,17.5,294,232,6,0,2025-02-03,True,True,2024-05
U006524,WS000457,2024-07-08,541,8,66,10.8,16,10,2,0,2025-05-04,False,True,2024-07
U006525,WS002474,2024-02-04,696,0,11,6.5,1,0,0,0,2024-09-17,False,True,2024-02
U006526,WS000716,2025-09-13,109,1,13,3.4,8,3,0,0,2025-11-25,False,True,2025-09
U006527,WS002424,2025-03-12,294,14,99,8.3,17,13,2,0,2025-08-29,False,True,2025-03
U006528,WS000620,2024-12-29,367,14,15,8.6,27,16,1,0,2025-07-24,False,True,2024-12
U006529,WS001830,2024-05-20,590,10,24,14.5,42,27,2,0,2025-01-02,False,True,2024-05
U006530,WS001515,2025-11-06,55,12,499,9.9,43,28,3,0,2025-12-31,False,False,2025-11
U006531,WS000719,2024-05-05,605,6,36,15.8,29,16,3,0,2024-10-21,False,True,2024-05
U006532,WS001071,2024-04-05,635,6,66,15.5,10,6,2,2,2024-12-17,False,True,2024-04
U006533,WS000968,2024-11-15,411,2,8,3.2,9,5,0,0,2025-06-18,False,True,2024-11
U006534,WS001987,2024-06-24,555,2,9,4.0,9,4,0,0,2025-01-09,False,True,2024-06
U006535,WS000741,2024-02-24,676,65,1676,30.3,173,111,10,4,2025-12-31,True,False,2024-02
U006536,WS002161,2024-08-04,514,42,285,31.7,176,145,19,1,2025-08-07,True,True,2024-08
U006537,WS000136,2025-10-11,81,69,1030,33.5,72,45,13,0,2025-12-30,True,False,2025-10
U006538,WS001405,2025-09-21,101,6,83,13.1,23,14,2,0,2025-10-22,False,True,2025-09
U006539,WS000346,2024-10-20,437,0,3,8.0,4,1,0,0,2025-02-18,False,True,2024-10
U006540,WS000595,2024-02-21,679,14,25,11.1,44,25,1,0,2025-05-17,False,True,2024-02
U006541,WS002440,2024-05-05,605,2,1,6.5,9,3,1,0,2025-05-30,False,True,2024-05
U006542,WS000632,2025-11-24,37,22,56,14.2,43,31,2,0,2025-12-30,False,False,2025-11
U006543,WS002032,2025-04-28,247,35,472,18.0,19,13,4,1,2025-12-26,False,False,2025-04
U006544,WS001692,2025-07-07,177,36,121,16.5,19,13,1,0,2025-12-29,False,False,2025-07
U006545,WS001570,2024-05-06,604,20,158,24.2,181,153,6,1,2025-03-19,True,True,2024-05
U006546,WS000975,2024-08-22,496,0,5,5.9,8,2,0,0,2025-05-31,False,True,2024-08
U006547,WS001803,2025-08-06,147,2,8,5.3,5,1,1,0,2025-08-19,False,True,2025-08
U006548,WS000686,2025-02-04,330,0,14,7.0,8,2,1,0,2025-09-08,False,True,2025-02
U006549,WS000864,2024-03-16,655,2,4,8.6,9,3,1,0,2025-06-02,False,True,2024-03
U006550,WS002367,2024-07-17,532,32,377,29.8,92,63,18,1,2025-08-09,True,True,2024-07
U006551,WS001414,2024-03-23,648,42,279,35.2,213,136,11,1,2025-06-15,True,True,2024-03
U006552,WS000223,2025-04-05,270,40,430,21.6,248,150,17,0,2025-07-11,True,True,2025-04
U006553,WS001083,2025-12-06,25,1,14,7.9,3,1,1,0,2025-12-23,False,False,2025-12
U006554,WS000476,2025-11-07,54,6,17,3.4,8,4,1,0,2025-12-29,False,False,2025-11
U006555,WS000216,2024-01-10,721,28,454,13.0,33,16,1,1,2025-12-27,False,False,2024-01
U006556,WS000687,2024-11-22,404,0,8,5.2,4,1,0,0,2025-04-30,False,True,2024-11
U006557,WS001901,2025-08-06,147,6,29,6.5,7,3,0,0,2025-12-30,False,False,2025-08
U006558,WS001634,2025-08-22,131,3,27,12.2,13,8,4,0,2025-10-19,False,True,2025-08
U006559,WS001951,2024-12-29,367,0,8,8.9,3,1,1,0,2025-09-27,False,True,2024-12
U006560,WS001235,2025-03-30,276,71,1366,36.6,95,62,13,1,2025-12-26,True,False,2025-03
U006561,WS001951,2024-06-08,571,78,1799,38.3,210,186,13,1,2025-12-25,True,False,2024-06
U006562,WS002182,2024-01-25,706,4,107,16.2,23,12,3,0,2025-05-05,False,True,2024-01
U006563,WS000958,2024-09-26,461,19,375,8.1,33,18,1,2,2025-12-25,False,False,2024-09
U006564,WS001556,2024-05-09,601,4,128,15.6,19,14,3,0,2024-11-01,False,True,2024-05
U006565,WS001598,2024-09-14,473,5,142,16.8,40,21,3,0,2025-06-03,False,True,2024-09
U006566,WS001944,2025-03-19,287,8,38,9.4,1,0,1,0,2025-12-30,False,False,2025-03
U006567,WS001076,2024-02-10,690,12,24,14.8,31,18,4,0,2024-10-22,False,True,2024-02
U006568,WS000595,2025-03-10,296,148,1604,40.3,228,183,10,0,2025-12-25,True,False,2025-03
U006569,WS002173,2024-04-05,635,10,91,13.1,26,14,3,0,2025-01-04,False,True,2024-04
U006570,WS001781,2024-03-01,670,12,82,19.4,11,8,2,0,2024-05-16,False,True,2024-03
U006571,WS000049,2025-03-07,299,5,40,9.9,0,0,1,0,2025-12-28,False,False,2025-03
U006572,WS001183,2025-12-10,21,196,1246,29.8,277,202,5,1,2025-12-30,True,False,2025-12
U006573,WS001839,2024-01-08,723,147,1120,22.8,262,190,14,3,2025-12-28,True,False,2024-01
U006574,WS001565,2025-12-01,30,10,167,18.4,49,37,3,1,2025-12-26,False,False,2025-12
U006575,WS001294,2025-07-29,155,4,34,9.2,6,2,1,0,2025-12-29,False,False,2025-07
U006576,WS002172,2025-10-20,72,30,465,9.5,47,28,1,0,2025-12-28,False,False,2025-10
U006577,WS000169,2024-08-23,495,7,15,9.6,29,21,4,0,2024-12-18,False,True,2024-08
U006578,WS000399,2025-07-11,173,0,12,7.8,4,2,0,0,2025-11-01,False,True,2025-07
U006579,WS002177,2024-07-31,518,54,533,25.0,128,105,6,1,2025-02-03,True,True,2024-07
