subscription_id,workspace_id,plan_type,mrr,start_date,end_date,is_active,churn_date,churn_reason
SUB000957,WS000573,free,0,2024-05-24,,True,,
SUB000958,WS000186,free,0,2024-02-14,,True,,
SUB000959,WS000153,free,0,2024-03-03,2025-02-20,False,2025-02-20,price
SUB000960,WS001247,free,0,2024-03-27,,True,,
SUB000961,WS002018,free,0,2024-07-30,,True,,
SUB000962,WS000476,starter,70,2024-05-07,,True,,
SUB000963,WS000399,free,0,2024-03-02,,True,,
SUB000964,WS002202,free,0,2024-04-04,,True,,
SUB000965,WS001592,starter,90,2024-11-17,,True,,
SUB000966,WS001520,starter,50,2024-07-25,,True,,
SUB000967,WS002406,starter,50,2024-02-26,,True,,
SUB000968,WS000406,starter,40,2024-02-12,,True,,
SUB000969,WS002005,free,0,2024-06-12,,True,,
SUB000970,WS000135,free,0,2024-07-18,2025-12-09,False,2025-12-09,feature_gap
SUB000971,WS000890,free,0,2024-05-17,,True,,
SUB000972,WS001817,professional,100,2024-01-21,,True,,
SUB000973,WS001822,free,0,2024-09-04,,True,,
SUB000974,WS000968,free,0,2024-03-26,,True,,
SUB000975,WS001486,enterprise,150,2024-10-23,,True,,
SUB000976,WS001505,free,0,2024-06-10,2025-10-03,False,2025-10-03,competitor
SUB000977,WS001470,free,0,2024-01-16,,True,,
SUB000978,WS001631,free,0,2024-02-15,,True,,
SUB000979,WS001131,free,0,2024-01-30,,True,,
SUB000980,WS000501,enterprise,250,2024-04-09,,True,,
SUB000981,WS000376,free,0,2024-03-04,,True,,
SUB000982,WS002446,free,0,2024-04-02,,True,,
SUB000983,WS000088,free,0,2024-06-07,2025-09-21,False,2025-09-21,competitor
SUB000984,WS000998,free,0,2025-01-24,,True,,
SUB000985,WS002313,free,0,2024-06-29,,True,,
SUB000986,WS000841,free,0,2024-01-07,,True,,
SUB000987,WS000849,enterprise,300,2024-12-02,,True,,
SUB000988,WS002402,professional,25,2025-03-28,2025-10-31,False,2025-10-31,feature_gap
SUB000989,WS000885,free,0,2025-06-01,2025-12-13,False,2025-12-13,competitor
SUB000990,WS000955,free,0,2024-06-20,,True,,
SUB000991,WS000012,free,0,2024-08-21,,True,,
SUB000992,WS000533,free,0,2024-01-14,,True,,
SUB000993,WS000715,free,0,2024-01-26,,True,,
SUB000994,WS000451,starter,20,2024-02-23,,True,,
SUB000995,WS000540,starter,30,2024-07-17,2025-09-11,False,2025-09-11,feature_gap
SUB000996,WS001468,professional,100,2024-03-18,,True,,
SUB000997,WS002412,starter,50,2024-09-27,,True,,
SUB000998,WS001327,starter,20,2024-01-28,2025-03-02,False,2025-03-02,price
SUB000999,WS000065,professional,150,2024-06-03,,True,,
SUB001000,WS000714,enterprise,250,2024-03-20,,True,,
SUB001001,WS000215,free,0,2025-02-28,,True,,
SUB001002,WS000520,professional,125,2024-04-04,,True,,
SUB001003,WS001725,starter,40,2024-08-03,,True,,
SUB001004,WS000466,free,0,2024-09-22,,True,,
SUB001005,WS001837,free,0,2024-07-11,,True,,
SUB001006,WS002103,free,0,2024-01-09,,True,,
SUB001007,WS002432,starter,50,2024-04-16,,True,,
SUB001008,WS000447,free,0,2024-06-12,,True,,
SUB001009,WS001852,starter,100,2024-06-23,,True,,
SUB001010,WS002064,free,0,2024-03-18,,True,,
SUB001011,WS001877,free,0,2024-01-15,,True,,
SUB001012,WS001962,starter,40,2024-06-10,,True,,
SUB001013,WS001646,starter,70,2024-05-26,,True,,
SUB001014,WS001747,free,0,2024-02-11,,True,,
SUB001015,WS002009,starter,50,2024-10-21,,True,,
SUB001016,WS000302,free,0,2024-10-03,,True,,
SUB001017,WS002492,starter,20,2024-05-13,,True,,
SUB001018,WS000608,professional,125,2024-02-16,,True,,
SUB001019,WS000270,starter,40,2024-07-20,,True,,
SUB001020,WS000517,free,0,2024-06-13,,True,,
SUB001021,WS002247,free,0,2024-01-05,,True,,
SUB001022,WS002447,professional,75,2025-03-29,,True,,
SUB001023,WS002174,professional,75,2025-01-17,,True,,
SUB001024,WS001208,starter,50,2024-07-02,,True,,
SUB001025,WS002480,professional,100,2024-07-13,,True,,
SUB001026,WS001763,free,0,2024-06-25,2025-04-26,False,2025-04-26,competitor
SUB001027,WS002259,free,0,2024-02-19,2025-05-13,False,2025-05-13,competitor
SUB001028,WS000881,starter,20,2024-05-17,,True,,
SUB001029,WS001762,free,0,2024-04-21,,True,,
SUB001030,WS000936,free,0,2024-04-10,2025-08-08,False,2025-08-08,competitor
SUB001031,WS001695,free,0,2024-04-17,2025-11-14,False,2025-11-14,price
SUB001032,WS001389,free,0,2024-03-23,,True,,
SUB001033,WS001634,free,0,2024-01-03,,True,,
SUB001034,WS000390,free,0,2024-02-12,,True,,
SUB001035,WS001281,free,0,2024-06-27,,True,,
SUB001036,WS001749,professional,75,2024-03-12,,True,,
SUB001037,WS001045,free,0,2024-08-07,2025-09-30,False,2025-09-30,price
SUB001038,WS001534,free,0,2024-02-26,,True,,
SUB001039,WS001943,starter,10,2025-07-19,2025-10-13,False,2025-10-13,price
SUB001040,WS000275,free,0,2024-04-26,,True,,
SUB001041,WS000350,professional,75,2025-08-28,,True,,
SUB001042,WS001769,professional,150,2024-08-20,,True,,
SUB001043,WS000396,free,0,2024-09-26,2025-12-11,False,2025-12-11,price
SUB001044,WS001527,starter,20,2024-07-03,2025-11-10,False,2025-11-10,competitor
SUB001045,WS002279,free,0,2024-02-17,2025-05-19,False,2025-05-19,feature_gap
SUB001046,WS000246,free,0,2024-02-19,,True,,
SUB001047,WS002403,free,0,2024-06-23,,True,,
SUB001048,WS002301,free,0,2024-01-23,,True,,
SUB001049,WS001280,free,0,2024-09-16,,True,,
SUB001050,WS002368,professional,200,2024-10-08,,True,,
SUB001051,WS002079,free,0,2024-02-15,,True,,
SUB001052,WS000872,free,0,2024-02-27,,True,,
SUB001053,WS001976,free,0,2024-01-23,,True,,
SUB001054,WS001435,starter,30,2025-04-18,,True,,
SUB001055,WS001506,free,0,2024-02-02,,True,,
SUB001056,WS000927,free,0,2024-02-29,,True,,
SUB001057,WS001758,free,0,2024-12-01,,True,,
SUB001058,WS002281,free,0,2024-05-23,,True,,
SUB001059,WS000108,starter,50,2024-02-07,,True,,
SUB001060,WS001096,starter,60,2024-02-08,,True,,
SUB001061,WS000739,free,0,2024-02-28,,True,,
SUB001062,WS001392,starter,50,2025-05-26,,True,,
SUB001063,WS001438,professional,25,2024-06-26,2025-03-29,False,2025-03-29,competitor
SUB001064,WS000026,free,0,2024-07-11,,True,,
SUB001065,WS002320,free,0,2024-04-13,2025-09-17,False,2025-09-17,competitor
SUB001066,WS000582,free,0,2025-03-21,2025-09-05,False,2025-09-05,competitor
SUB001067,WS000126,free,0,2024-01-30,2025-06-28,False,2025-06-28,other
SUB001068,WS001541,free,0,2024-02-22,2025-03-12,False,2025-03-12,price
SUB001069,WS001720,free,0,2024-08-19,,True,,
SUB001070,WS001397,free,0,2025-06-20,,True,,
SUB001071,WS001516,free,0,2024-12-25,,True,,
SUB001072,WS002325,free,0,2024-01-17,,True,,
SUB001073,WS000216,free,0,2024-01-10,,True,,
SUB001074,WS000638,starter,20,2025-10-22,,True,,
SUB001075,WS000204,free,0,2024-05-14,,True,,
SUB001076,WS000335,free,0,2024-08-23,,True,,
SUB001077,WS001115,free,0,2024-05-24,,True,,
SUB001078,WS001815,free,0,2024-02-24,,True,,
SUB001079,WS001737,free,0,2024-01-01,,True,,
SUB001080,WS001697,free,0,2024-01-26,2025-05-14,False,2025-05-14,competitor
SUB001081,WS001119,free,0,2024-11-29,,True,,
SUB001082,WS000883,free,0,2024-09-06,2025-11-09,False,2025-11-09,other
SUB001083,WS002099,starter,40,2025-01-24,,True,,
SUB001084,WS000467,free,0,2024-01-16,,True,,
SUB001085,WS000455,free,0,2024-02-22,,True,,
SUB001086,WS001161,free,0,2024-04-04,,True,,
SUB001087,WS002430,free,0,2024-03-31,,True,,
SUB001088,WS002159,free,0,2025-01-16,,True,,
SUB001089,WS001264,free,0,2024-01-31,,True,,
SUB001090,WS001619,free,0,2024-08-11,,True,,
SUB001091,WS002455,free,0,2024-06-24,,True,,
SUB001092,WS000225,free,0,2024-07-25,,True,,
SUB001093,WS000032,free,0,2024-05-19,2025-07-27,False,2025-07-27,price
SUB001094,WS000838,starter,50,2024-04-10,,True,,
SUB001095,WS001235,professional,125,2024-12-07,,True,,
SUB001096,WS000866,starter,60,2024-02-21,,True,,
SUB001097,WS000563,starter,90,2024-02-24,,True,,
SUB001098,WS001047,free,0,2024-02-16,,True,,
SUB001099,WS002038,free,0,2024-02-21,,True,,
SUB001100,WS001764,free,0,2024-09-05,,True,,
SUB001101,WS000530,starter,30,2025-03-12,2025-12-16,False,2025-12-16,feature_gap
SUB001102,WS001558,starter,50,2024-07-07,,True,,
SUB001103,WS002289,starter,50,2024-09-01,,True,,
SUB001104,WS001451,free,0,2024-01-30,2025-06-11,False,2025-06-11,feature_gap
SUB001105,WS000296,free,0,2024-03-17,,True,,
SUB001106,WS001627,enterprise,300,2024-02-14,,True,,
SUB001107,WS000174,free,0,2024-09-17,,True,,
SUB001108,WS000077,free,0,2024-07-26,,True,,
SUB001109,WS000319,starter,40,2025-05-04,,True,,
SUB001110,WS001283,free,0,2024-01-05,,True,,
SUB001111,WS001759,free,0,2024-01-26,,True,,
SUB001112,WS002349,free,0,2024-06-17,2025-05-25,False,2025-05-25,feature_gap
SUB001113,WS001711,free,0,2024-08-22,,True,,
SUB001114,WS001660,starter,40,2024-01-07,,True,,
SUB001115,WS000086,starter,30,2024-05-29,,True,,
SUB001116,WS001331,starter,40,2024-01-02,,True,,
SUB001117,WS000704,starter,50,2024-10-11,,True,,
SUB001118,WS001885,free,0,2024-12-28,,True,,
SUB001119,WS001789,free,0,2024-06-16,,True,,
SUB001120,WS000434,starter,50,2024-01-24,,True,,
SUB001121,WS002413,free,0,2024-04-25,,True,,
SUB001122,WS002147,free,0,2024-02-07,,True,,
SUB001123,WS001271,free,0,2024-01-03,,True,,
SUB001124,WS001391,starter,20,2024-04-19,2025-02-24,False,2025-02-24,price
SUB001125,WS001365,enterprise,200,2024-05-13,,True,,
SUB001126,WS000689,free,0,2024-09-25,,True,,
SUB001127,WS000313,starter,20,2024-11-04,2025-09-27,False,2025-09-27,price
SUB001128,WS002091,free,0,2024-08-13,,True,,
SUB001129,WS002089,starter,10,2025-03-21,,True,,
SUB001130,WS000795,starter,30,2024-05-06,,True,,
SUB001131,WS001432,free,0,2024-05-29,,True,,
SUB001132,WS000600,free,0,2025-01-10,,True,,
SUB001133,WS001049,free,0,2024-07-26,,True,,
SUB001134,WS000809,free,0,2024-08-25,,True,,
SUB001135,WS000711,starter,50,2024-06-26,,True,,
SUB001136,WS002468,free,0,2024-05-12,,True,,
SUB001137,WS002024,free,0,2024-04-30,,True,,
SUB001138,WS001901,enterprise,150,2024-04-22,,True,,
SUB001139,WS002310,free,0,2024-03-12,,True,,
SUB001140,WS001839,free,0,2024-01-08,,True,,
SUB001141,WS001324,free,0,2024-10-08,,True,,
SUB001142,WS001295,free,0,2024-05-08,2025-12-16,False,2025-12-16,competitor
SUB001143,WS000619,free,0,2024-04-10,,True,,
SUB001144,WS000280,free,0,2025-05-31,,True,,
SUB001145,WS001921,starter,40,2024-05-11,,True,,
SUB001146,WS001241,free,0,2024-05-24,,True,,
SUB001147,WS001126,starter,40,2024-02-06,,True,,
SUB001148,WS002423,free,0,2025-12-17,,True,,
SUB001149,WS000231,starter,40,2024-04-21,,True,,
SUB001150,WS000155,professional,200,2024-02-02,,True,,
SUB001151,WS000234,professional,25,2024-10-15,,True,,
SUB001152,WS000315,starter,60,2024-03-21,,True,,
SUB001153,WS002434,free,0,2024-03-26,,True,,
SUB001154,WS002077,free,0,2025-09-29,,True,,
SUB001155,WS001575,free,0,2024-03-22,,True,,
SUB001156,WS001896,free,0,2024-03-28,,True,,
SUB001157,WS002378,starter,50,2024-07-27,,True,,
SUB001158,WS001843,starter,70,2024-01-13,,True,,
SUB001159,WS002342,free,0,2024-01-07,,True,,
SUB001160,WS000772,free,0,2024-01-30,,True,,
SUB001161,WS001317,starter,10,2025-08-03,2025-08-10,False,2025-08-10,competitor
SUB001162,WS002479,starter,50,2024-03-07,,True,,
SUB001163,WS001949,free,0,2024-06-19,,True,,
SUB001164,WS002054,free,0,2024-02-22,,True,,
SUB001165,WS000254,free,0,2024-04-01,,True,,
SUB001166,WS000424,free,0,2024-10-29,,True,,
SUB001167,WS001407,free,0,2024-10-22,,True,,
SUB001168,WS000346,starter,60,2024-01-31,,True,,
SUB001169,WS002067,free,0,2024-02-16,,True,,
SUB001170,WS000707,free,0,2024-07-15,,True,,
SUB001171,WS000161,starter,40,2024-12-02,,True,,
SUB001172,WS001015,starter,40,2024-02-08,,True,,
SUB001173,WS001800,starter,20,2024-03-23,,True,,
SUB001174,WS000651,professional,50,2024-02-16,,True,,
SUB001175,WS001491,free,0,2024-05-16,,True,,
SUB001176,WS001528,free,0,2024-11-21,,True,,
SUB001177,WS001587,free,0,2024-01-19,,True,,
SUB001178,WS001675,free,0,2024-04-09,,True,,
SUB001179,WS001386,free,0,2025-05-03,,True,,
SUB001180,WS002449,free,0,2024-01-10,,True,,
SUB001181,WS001371,free,0,2024-09-03,,True,,
SUB001182,WS000388,starter,40,2025-03-16,,True,,
SUB001183,WS001584,starter,40,2024-08-03,,True,,
SUB001184,WS001164,free,0,2024-07-01,,True,,
SUB001185,WS001033,free,0,2024-06-15,2025-10-02,False,2025-10-02,competitor
SUB001186,WS002469,starter,30,2024-07-02,,True,,
SUB001187,WS000616,professional,50,2024-10-22,,True,,
SUB001188,WS000334,free,0,2025-02-03,,True,,
SUB001189,WS002387,professional,100,2024-04-25,,True,,
SUB001190,WS000580,free,0,2024-10-07,,True,,
SUB001191,WS001606,free,0,2024-01-17,,True,,
SUB001192,WS000529,professional,125,2024-11-02,,True,,
SUB001193,WS001269,free,0,2024-06-14,,True,,
SUB001194,WS001543,free,0,2024-01-28,,True,,
SUB001195,WS000524,free,0,2025-08-03,,True,,
SUB001196,WS002157,free,0,2024-05-16,,True,,
SUB001197,WS002083,free,0,2024-02-14,2025-08-25,False,2025-08-25,feature_gap
SUB001198,WS000075,starter,20,2024-11-27,,True,,
SUB001199,WS001400,free,0,2025-03-10,,True,,
SUB001200,WS001992,professional,100,2024-06-16,,True,,
SUB001201,WS000787,free,0,2024-01-05,,True,,
SUB001202,WS000928,starter,10,2025-03-28,2025-10-28,False,2025-10-28,feature_gap
SUB001203,WS000564,free,0,2024-04-23,,True,,
SUB001204,WS000317,free,0,2024-01-07,,True,,
SUB001205,WS000415,free,0,2024-12-02,,True,,
SUB001206,WS002211,professional,150,2024-06-28,,True,,
SUB001207,WS001380,professional,50,2025-03-29,,True,,
SUB001208,WS001544,free,0,2024-03-21,,True,,
SUB001209,WS000632,starter,120,2024-03-28,,True,,
SUB001210,WS000665,free,0,2024-06-30,,True,,
SUB001211,WS000741,professional,100,2024-02-24,,True,,
SUB001212,WS000679,free,0,2024-08-14,,True,,
SUB001213,WS001793,starter,50,2024-02-12,,True,,
SUB001214,WS001493,starter,30,2024-09-05,,True,,
SUB001215,WS000973,starter,30,2024-09-18,,True,,
SUB001216,WS001820,free,0,2024-02-06,,True,,
SUB001217,WS000959,starter,20,2025-02-20,2025-06-10,False,2025-06-10,feature_gap
SUB001218,WS001268,starter,30,2024-05-02,,True,,
SUB001219,WS001922,free,0,2024-06-13,,True,,
SUB001220,WS001507,free,0,2024-02-07,,True,,
SUB001221,WS002337,free,0,2024-01-21,2025-09-02,False,2025-09-02,competitor
SUB001222,WS001565,free,0,2024-02-18,,True,,
SUB001223,WS002161,free,0,2024-03-07,2025-08-07,False,2025-08-07,feature_gap
SUB001224,WS001715,starter,50,2024-07-31,,True,,
SUB001225,WS000664,free,0,2024-09-07,,True,,
SUB001226,WS002477,free,0,2024-04-24,2025-06-12,False,2025-06-12,price
SUB001227,WS001969,free,0,2024-08-11,,True,,
SUB001228,WS001521,professional,50,2024-04-29,2025-10-05,False,2025-10-05,feature_gap
SUB001229,WS002114,free,0,2025-07-11,,True,,
SUB001230,WS000657,enterprise,300,2024-04-25,,True,,
SUB001231,WS001841,professional,100,2024-04-02,,True,,
SUB001232,WS001792,free,0,2024-01-22,,True,,
SUB001233,WS000910,free,0,2024-09-25,,True,,
SUB001234,WS001848,professional,150,2024-01-22,,True,,
SUB001235,WS000110,starter,80,2024-03-29,,True,,
SUB001236,WS000219,free,0,2025-08-01,,True,,
SUB001237,WS001624,free,0,2024-02-09,,True,,
SUB001238,WS002057,free,0,2024-05-15,,True,,
SUB001239,WS000966,free,0,2024-03-18,,True,,
SUB001240,WS000920,starter,60,2024-03-09,,True,,
SUB001241,WS000116,enterprise,200,2024-05-15,,True,,
SUB001242,WS001306,free,0,2024-05-09,,True,,
SUB001243,WS001374,free,0,2025-05-06,2025-09-14,False,2025-09-14,competitor
SUB001244,WS000599,free,0,2024-01-15,,True,,
SUB001245,WS001936,free,0,2024-07-21,,True,,
SUB001246,WS000569,free,0,2025-04-09,,True,,
SUB001247,WS000022,free,0,2024-01-18,,True,,
SUB001248,WS000325,free,0,2024-02-21,,True,,
SUB001249,WS000078,professional,125,2024-02-24,,True,,
SUB001250,WS000884,professional,150,2024-05-02,,True,,
SUB001251,WS000613,free,0,2024-09-20,,True,,
SUB001252,WS002248,professional,75,2024-06-10,,True,,
SUB001253,WS000456,free,0,2025-06-15,,True,,
SUB001254,WS000974,free,0,2024-11-25,2025-10-20,False,2025-10-20,price
SUB001255,WS001234,free,0,2024-02-16,,True,,
SUB001256,WS000500,starter,60,2024-07-17,,True,,
SUB001257,WS000196,free,0,2024-04-27,,True,,
SUB001258,WS000977,free,0,2024-06-20,,True,,
SUB001259,WS000258,free,0,2025-03-17,,True,,
SUB001260,WS002048,professional,150,2024-08-20,,True,,
SUB001261,WS002196,starter,30,2024-03-13,,True,,
SUB001262,WS000068,free,0,2024-10-08,2025-10-23,False,2025-10-23,competitor
SUB001263,WS002111,professional,100,2024-06-23,,True,,
SUB001264,WS002356,starter,40,2024-09-25,,True,,
SUB001265,WS000991,free,0,2024-04-21,,True,,
SUB001266,WS000589,starter,50,2025-01-31,,True,,
SUB001267,WS001194,starter,60,2024-01-05,,True,,
SUB001268,WS001446,free,0,2024-04-12,,True,,
SUB001269,WS000986,free,0,2024-05-24,,True,,
SUB001270,WS002338,free,0,2024-03-11,,True,,
SUB001271,WS001707,professional,175,2024-01-09,,True,,
SUB001272,WS000768,free,0,2024-03-06,2025-12-11,False,2025-12-11,competitor
SUB001273,WS002145,professional,75,2024-08-10,,True,,
SUB001274,WS001478,free,0,2024-08-12,,True,,
SUB001275,WS000278,free,0,2024-09-01,,True,,
SUB001276,WS002229,free,0,2025-09-21,,True,,
SUB001277,WS002270,starter,40,2024-09-19,,True,,
SUB001278,WS001585,free,0,2025-03-18,,True,,
SUB001279,WS001039,free,0,2024-04-07,,True,,
SUB001280,WS000067,free,0,2024-03-03,,True,,
SUB001281,WS001463,starter,40,2024-01-14,,True,,
SUB001282,WS001413,free,0,2024-10-05,,True,,
SUB001283,WS000988,free,0,2024-02-29,,True,,
SUB001284,WS002384,free,0,2024-03-21,,True,,
SUB001285,WS000747,professional,75,2024-04-04,2025-12-20,False,2025-12-20,competitor
SUB001286,WS000553,free,0,2025-10-18,,True,,
SUB001287,WS001875,free,0,2024-06-30,,True,,
SUB001288,WS000826,free,0,2025-06-20,,True,,
SUB001289,WS000180,starter,80,2024-05-08,,True,,
SUB001290,WS001632,professional,125,2024-01-25,,True,,
SUB001291,WS002225,free,0,2024-09-03,,True,,
SUB001292,WS001038,free,0,2024-02-18,,True,,
SUB001293,WS000150,free,0,2024-03-18,,True,,
SUB001294,WS001172,free,0,2024-09-13,,True,,
SUB001295,WS001508,free,0,2024-08-15,,True,,
SUB001296,WS001790,free,0,2024-06-10,,True,,
SUB001297,WS001639,professional,25,2025-02-02,,True,,
SUB001298,WS000766,free,0,2024-05-11,2025-09-30,False,2025-09-30,other
SUB001299,WS002033,professional,125,2024-04-06,,True,,
SUB001300,WS002127,free,0,2024-03-22,2025-11-09,False,2025-11-09,price
SUB001301,WS000339,free,0,2024-11-29,,True,,
SUB001302,WS001739,free,0,2024-10-27,2025-08-07,False,2025-08-07,feature_gap
SUB001303,WS000740,free,0,2025-09-09,,True,,
SUB001304,WS001204,free,0,2024-08-27,,True,,
SUB001305,WS000328,free,0,2024-01-06,,True,,
SUB001306,WS001211,free,0,2024-03-11,,True,,
SUB001307,WS001746,free,0,2024-09-01,,True,,
SUB001308,WS000683,starter,20,2025-04-22,,True,,
SUB001309,WS001819,free,0,2024-08-03,,True,,
SUB001310,WS001440,free,0,2024-03-29,,True,,
SUB001311,WS001832,free,0,2024-02-15,2025-03-22,False,2025-03-22,price
SUB001312,WS001445,starter,30,2024-07-20,,True,,
SUB001313,WS001782,free,0,2024-02-08,,True,,
SUB001314,WS001489,free,0,2024-04-27,,True,,
SUB001315,WS002102,free,0,2024-01-01,,True,,
SUB001316,WS000585,free,0,2024-03-05,,True,,
SUB001317,WS002489,free,0,2024-01-03,,True,,
SUB001318,WS000143,starter,50,2024-07-16,,True,,
SUB001319,WS000276,free,0,2024-08-16,,True,,
SUB001320,WS000967,starter,40,2024-09-07,,True,,
SUB001321,WS001501,starter,40,2024-03-11,,True,,
SUB001322,WS000133,free,0,2024-09-07,,True,,
SUB001323,WS000629,starter,30,2024-02-21,,True,,
SUB001324,WS001524,free,0,2024-02-11,,True,,
SUB001325,WS002351,professional,150,2024-11-18,,True,,
SUB001326,WS002169,starter,40,2024-04-01,,True,,
SUB001327,WS001504,enterprise,200,2024-06-11,,True,,
SUB001328,WS001288,free,0,2024-03-03,2025-03-18,False,2025-03-18,price
SUB001329,WS000107,starter,50,2025-01-26,,True,,
SUB001330,WS000763,free,0,2025-06-02,,True,,
SUB001331,WS002121,free,0,2025-05-18,,True,,
SUB001332,WS001586,enterprise,150,2024-04-05,,True,,
SUB001333,WS000483,professional,150,2024-08-08,,True,,
SUB001334,WS001067,free,0,2024-02-19,,True,,
SUB001335,WS001828,free,0,2025-03-12,,True,,
SUB001336,WS000879,free,0,2024-01-21,,True,,
SUB001337,WS001170,free,0,2025-04-25,2025-10-07,False,2025-10-07,competitor
SUB001338,WS002012,free,0,2024-01-31,,True,,
SUB001339,WS000820,free,0,2024-01-02,,True,,
SUB001340,WS000503,starter,30,2024-02-03,,True,,
SUB001341,WS000708,professional,75,2024-05-15,2025-04-23,False,2025-04-23,competitor
SUB001342,WS001824,professional,125,2024-05-21,,True,,
SUB001343,WS000360,starter,60,2024-02-13,,True,,
SUB001344,WS001424,free,0,2025-05-25,,True,,
SUB001345,WS000266,free,0,2024-10-09,,True,,
SUB001346,WS002253,free,0,2024-11-02,,True,,
SUB001347,WS001190,professional,75,2024-06-08,,True,,
SUB001348,WS000646,enterprise,250,2024-01-16,,True,,
SUB001349,WS001481,free,0,2025-08-17,,True,,
SUB001350,WS002084,starter,50,2024-11-10,,True,,
SUB001351,WS002345,starter,40,2024-01-20,,True,,
SUB001352,WS000532,free,0,2024-01-29,2025-06-30,False,2025-06-30,competitor
SUB001353,WS000354,professional,125,2024-06-15,,True,,
SUB001354,WS002154,enterprise,350,2024-01-29,,True,,
SUB001355,WS001678,free,0,2024-04-21,,True,,
SUB001356,WS000514,free,0,2024-09-18,2025-04-02,False,2025-04-02,competitor
SUB001357,WS001299,starter,40,2024-08-23,,True,,
SUB001358,WS001412,free,0,2024-01-24,2025-07-18,False,2025-07-18,price
SUB001359,WS002408,free,0,2024-08-20,,True,,
SUB001360,WS000746,free,0,2024-04-11,,True,,
SUB001361,WS001773,free,0,2024-01-01,,True,,
SUB001362,WS000227,free,0,2024-08-24,2025-08-18,False,2025-08-18,feature_gap
SUB001363,WS000509,free,0,2025-04-12,,True,,
SUB001364,WS002123,free,0,2024-03-29,,True,,
SUB001365,WS001322,starter,60,2024-03-30,,True,,
SUB001366,WS000924,free,0,2024-10-30,,True,,
SUB001367,WS001418,free,0,2024-10-08,,True,,
SUB001368,WS000805,free,0,2024-04-20,2025-09-19,False,2025-09-19,feature_gap
SUB001369,WS000513,starter,40,2024-01-31,,True,,
SUB001370,WS002059,free,0,2024-01-13,,True,,
SUB001371,WS000691,free,0,2024-05-21,,True,,
SUB001372,WS000702,free,0,2024-05-22,,True,,
SUB001373,WS002309,professional,125,2024-02-17,,True,,
SUB001374,WS000117,enterprise,100,2024-10-07,2025-09-29,False,2025-09-29,competitor
SUB001375,WS002363,professional,125,2024-03-06,,True,,
SUB001376,WS000864,starter,60,2024-03-16,,True,,
SUB001377,WS002344,starter,50,2024-02-22,,True,,
SUB001378,WS000125,starter,10,2025-04-09,2025-11-03,False,2025-11-03,feature_gap
SUB001379,WS002040,free,0,2024-06-16,,True,,
SUB001380,WS001187,free,0,2024-01-21,,True,,
SUB001381,WS001979,free,0,2024-12-20,,True,,
SUB001382,WS001219,starter,50,2024-06-16,,True,,
SUB001383,WS001801,free,0,2024-05-10,,True,,
SUB001384,WS001703,starter,60,2024-09-04,,True,,
SUB001385,WS000836,enterprise,150,2024-02-19,,True,,
SUB001386,WS001308,starter,50,2024-01-09,,True,,
SUB001387,WS001415,free,0,2024-01-25,2025-11-28,False,2025-11-28,price
SUB001388,WS002110,free,0,2024-12-23,2025-11-10,False,2025-11-10,price
SUB001389,WS000435,starter,30,2024-04-22,,True,,
SUB001390,WS001911,enterprise,150,2024-02-23,,True,,
SUB001391,WS000502,starter,30,2024-01-01,,True,,
SUB001392,WS001842,free,0,2024-02-02,,True,,
SUB001393,WS000578,starter,10,2024-08-31,2025-08-09,False,2025-08-09,competitor
SUB001394,WS001189,free,0,2024-02-04,,True,,
SUB001395,WS001574,professional,100,2024-12-27,,True,,
SUB001396,WS001713,free,0,2024-07-15,2025-05-01,False,2025-05-01,other
SUB001397,WS000655,free,0,2024-01-01,,True,,
SUB001398,WS001342,free,0,2024-06-07,2025-11-12,False,2025-11-12,competitor
SUB001399,WS002367,starter,30,2024-04-20,2025-08-09,False,2025-08-09,price
SUB001400,WS002041,starter,40,2024-01-13,,True,,
SUB001401,WS002109,free,0,2024-05-19,2025-09-21,False,2025-09-21,price
SUB001402,WS002043,starter,50,2024-05-19,,True,,
SUB001403,WS000095,free,0,2024-08-27,,True,,
SUB001404,WS000369,starter,40,2025-04-08,,True,,
SUB001405,WS001611,starter,30,2025-09-14,,True,,
SUB001406,WS002390,free,0,2024-02-17,2024-07-22,False,2024-07-22,competitor
SUB001407,WS000200,free,0,2024-04-05,,True,,
SUB001408,WS001153,starter,30,2025-10-16,,True,,
SUB001409,WS002028,free,0,2024-07-15,,True,,
SUB001410,WS002448,free,0,2024-06-04,,True,,
SUB001411,WS002199,free,0,2024-01-28,2025-06-07,False,2025-06-07,price
SUB001412,WS000441,starter,20,2024-09-15,,True,,
SUB001413,WS000549,free,0,2024-01-07,,True,,
SUB001414,WS001652,starter,20,2024-08-14,,True,,
SUB001415,WS000210,free,0,2025-02-11,2025-03-28,False,2025-03-28,price
SUB001416,WS002336,free,0,2024-02-11,,True,,
SUB001417,WS002302,free,0,2024-01-20,,True,,
SUB001418,WS000798,starter,30,2024-01-01,,True,,
SUB001419,WS001485,free,0,2025-03-13,,True,,
SUB001420,WS001583,professional,50,2025-10-27,,True,,
SUB001421,WS002066,free,0,2024-03-23,,True,,
SUB001422,WS001845,starter,30,2024-08-01,,True,,
SUB001423,WS000487,professional,75,2025-07-21,,True,,
SUB001424,WS000528,professional,75,2024-03-12,,True,,
SUB001425,WS001529,starter,70,2024-03-08,,True,,
SUB001426,WS002285,free,0,2024-01-06,2025-09-23,False,2025-09-23,other
