usage_id,user_id,feature_name,first_used_date,total_usage_count,last_used_date,days_since_signup_at_first_use
FU00009438,U004027,kanban_boards,2024-05-31,7,2024-06-07,7
FU00009439,U004028,kanban_boards,2024-08-19,8,2024-08-24,21
FU00009440,U004028,reporting_dashboard,2024-08-17,1,2024-08-26,19
FU00009441,U004029,kanban_boards,2025-05-20,4,2025-12-28,29
FU00009442,U004029,custom_fields,2025-05-18,35,2025-12-28,27
FU00009443,U004029,integrations_google_drive,2025-05-20,42,2025-12-28,29
FU00009444,U004030,kanban_boards,2024-02-19,6,2024-03-07,32
FU00009445,U004030,reporting_dashboard,2024-02-14,3,2024-03-14,27
FU00009446,U004031,kanban_boards,2025-11-21,41,2025-12-25,8
FU00009447,U004031,reporting_dashboard,2025-12-21,12,2025-12-25,38
FU00009448,U004031,integrations_slack,2026-01-07,22,2025-12-25,55
FU00009449,U004031,integrations_google_drive,2025-12-13,25,2025-12-25,30
FU00009450,U004032,kanban_boards,2024-09-15,7,2024-10-06,38
FU00009451,U004032,reporting_dashboard,2024-09-02,6,2024-09-10,25
FU00009452,U004033,kanban_boards,2025-10-20,9,2025-12-28,13
FU00009453,U004033,reporting_dashboard,2025-10-17,2,2025-12-28,10
FU00009454,U004033,integrations_slack,2025-11-03,15,2025-12-28,27
FU00009455,U004034,kanban_boards,2024-07-20,3,2024-07-25,46
FU00009456,U004034,automation_rules,2024-06-18,3,2024-07-02,14
FU00009457,U004034,reporting_dashboard,2024-08-14,1,2024-09-03,71
FU00009458,U004034,integrations_slack,2024-07-17,4,2024-07-24,43
FU00009459,U004034,integrations_google_drive,2024-06-23,6,2024-07-09,19
FU00009460,U004035,kanban_boards,2024-06-29,7,2024-07-27,52
FU00009461,U004035,reporting_dashboard,2024-07-05,9,2024-07-26,58
FU00009462,U004035,integrations_slack,2024-05-12,4,2024-06-03,4
FU00009463,U004036,kanban_boards,2024-07-07,4,2024-07-09,47
FU00009464,U004036,reporting_dashboard,2024-06-16,1,2024-07-01,26
FU00009465,U004037,kanban_boards,2025-06-02,37,2025-12-27,50
FU00009466,U004037,reporting_dashboard,2025-04-27,38,2025-12-27,14
FU00009467,U004037,integrations_slack,2025-05-09,21,2025-12-27,26
FU00009468,U004038,kanban_boards,2024-01-14,8,2024-02-04,5
FU00009469,U004038,reporting_dashboard,2024-02-11,5,2024-02-23,33
FU00009470,U004039,kanban_boards,2025-10-29,6,2025-11-08,30
FU00009471,U004039,reporting_dashboard,2025-10-08,8,2025-10-14,9
FU00009472,U004040,kanban_boards,2025-10-23,1,2025-11-13,5
FU00009473,U004041,kanban_boards,2025-06-11,17,2025-12-25,11
FU00009474,U004042,kanban_boards,2025-10-16,25,2025-12-29,54
FU00009475,U004042,reporting_dashboard,2025-09-11,29,2025-12-29,19
FU00009476,U004042,integrations_slack,2025-09-06,5,2025-12-29,14
FU00009477,U004043,kanban_boards,2025-05-24,33,2025-12-29,32
FU00009478,U004043,automation_rules,2025-05-19,29,2025-12-29,27
FU00009479,U004043,integrations_slack,2025-05-04,19,2025-12-29,12
FU00009480,U004043,integrations_google_drive,2025-06-12,4,2025-12-29,51
FU00009481,U004044,kanban_boards,2026-01-04,8,2025-12-26,25
FU00009482,U004044,reporting_dashboard,2026-02-19,36,2025-12-26,71
FU00009483,U004045,kanban_boards,2025-02-16,10,2025-12-26,77
FU00009484,U004045,reporting_dashboard,2025-01-01,18,2025-12-26,31
FU00009485,U004046,kanban_boards,2025-09-16,9,2025-09-23,71
FU00009486,U004047,kanban_boards,2024-05-20,7,2024-06-11,42
FU00009487,U004047,reporting_dashboard,2024-05-11,6,2024-05-31,33
FU00009488,U004047,integrations_slack,2024-04-21,6,2024-05-03,13
FU00009489,U004048,kanban_boards,2025-10-19,2,2025-11-10,67
FU00009490,U004048,reporting_dashboard,2025-09-15,2,2025-10-03,33
FU00009491,U004048,integrations_google_drive,2025-09-05,7,2025-09-11,23
FU00009492,U004049,reporting_dashboard,2025-11-02,41,2025-12-27,54
FU00009493,U004049,integrations_slack,2025-11-01,13,2025-12-27,53
FU00009494,U004050,kanban_boards,2025-04-05,7,2025-04-23,139
FU00009495,U004050,custom_fields,2024-12-02,2,2024-12-31,15
FU00009496,U004050,reporting_dashboard,2024-12-14,1,2024-12-26,27
FU00009497,U004050,integrations_google_drive,2025-03-27,9,2025-04-07,130
FU00009498,U004051,kanban_boards,2025-09-16,4,2025-10-14,81
FU00009499,U004051,reporting_dashboard,2025-07-02,5,2025-07-09,5
FU00009500,U004052,kanban_boards,2025-05-31,34,2025-12-26,38
FU00009501,U004052,reporting_dashboard,2025-04-30,20,2025-12-26,7
FU00009502,U004053,kanban_boards,2025-10-09,24,2025-12-28,46
FU00009503,U004055,kanban_boards,2025-08-05,6,2025-12-25,50
FU00009504,U004055,integrations_google_drive,2025-07-18,9,2025-12-25,32
FU00009505,U004056,kanban_boards,2025-05-02,5,2025-05-25,51
FU00009506,U004056,reporting_dashboard,2025-03-18,5,2025-04-03,6
FU00009507,U004056,integrations_google_drive,2025-05-07,4,2025-05-31,56
FU00009508,U004057,kanban_boards,2025-04-20,8,2025-04-24,37
FU00009509,U004057,integrations_slack,2025-03-20,6,2025-03-26,6
FU00009510,U004058,kanban_boards,2025-09-07,20,2025-12-30,41
FU00009511,U004058,reporting_dashboard,2025-10-30,30,2025-12-30,94
FU00009512,U004059,reporting_dashboard,2025-11-02,5,2025-12-28,28
FU00009513,U004059,integrations_slack,2025-12-01,11,2025-12-28,57
FU00009514,U004060,kanban_boards,2024-12-20,6,2024-12-22,35
FU00009515,U004060,reporting_dashboard,2025-02-15,5,2025-03-15,92
FU00009516,U004060,integrations_slack,2024-12-11,9,2024-12-13,26
FU00009517,U004061,kanban_boards,2025-12-08,23,2025-12-25,40
FU00009518,U004061,reporting_dashboard,2025-11-06,5,2025-12-25,8
FU00009519,U004062,kanban_boards,2025-03-09,29,2025-12-31,86
FU00009520,U004062,time_tracking,2024-12-31,34,2025-12-31,18
FU00009521,U004062,integrations_slack,2025-02-02,31,2025-12-31,51
FU00009522,U004063,reporting_dashboard,2025-02-16,8,2025-03-13,20
FU00009523,U004064,kanban_boards,2024-06-12,49,2025-12-27,31
FU00009524,U004064,custom_fields,2024-09-06,36,2025-12-27,117
FU00009525,U004064,reporting_dashboard,2024-06-22,2,2025-12-27,41
FU00009526,U004065,kanban_boards,2024-09-30,9,2024-10-17,59
FU00009527,U004066,kanban_boards,2024-01-28,4,2024-02-11,26
FU00009528,U004066,reporting_dashboard,2024-01-29,4,2024-02-22,27
FU00009529,U004067,reporting_dashboard,2026-01-04,8,2026-01-24,86
FU00009530,U004067,integrations_slack,2025-11-09,1,2025-11-17,30
FU00009531,U004068,kanban_boards,2025-07-23,4,2025-12-28,24
FU00009532,U004068,reporting_dashboard,2025-07-31,6,2025-12-28,32
FU00009533,U004069,kanban_boards,2025-09-10,9,2025-09-12,36
FU00009534,U004069,reporting_dashboard,2025-08-29,2,2025-09-16,24
FU00009535,U004070,kanban_boards,2025-06-16,37,2025-12-30,23
FU00009536,U004070,reporting_dashboard,2025-08-20,47,2025-12-30,88
FU00009537,U004070,integrations_google_drive,2025-07-19,46,2025-12-30,56
FU00009538,U004071,kanban_boards,2025-03-21,5,2025-04-07,77
FU00009539,U004072,kanban_boards,2025-12-01,8,2025-12-27,19
FU00009540,U004072,reporting_dashboard,2025-11-23,5,2025-12-11,11
FU00009541,U004072,integrations_slack,2026-01-05,7,2026-01-06,54
FU00009542,U004072,integrations_google_drive,2025-12-21,5,2026-01-13,39
FU00009543,U004073,kanban_boards,2024-11-25,9,2024-12-05,79
FU00009544,U004073,reporting_dashboard,2024-12-30,3,2025-01-08,114
FU00009545,U004074,kanban_boards,2025-02-02,1,2025-02-18,47
FU00009546,U004074,integrations_google_drive,2025-01-28,7,2025-02-12,42
FU00009547,U004075,kanban_boards,2024-08-30,2,2024-09-28,9
FU00009548,U004076,kanban_boards,2024-03-17,27,2025-12-25,5
FU00009549,U004076,reporting_dashboard,2024-03-26,41,2025-12-25,14
FU00009550,U004077,kanban_boards,2025-10-17,1,2025-11-09,76
FU00009551,U004077,integrations_google_drive,2025-08-16,7,2025-09-11,14
FU00009552,U004078,kanban_boards,2025-11-26,28,2025-12-26,8
FU00009553,U004078,integrations_google_drive,2025-12-07,14,2025-12-26,19
FU00009554,U004079,kanban_boards,2025-10-02,1,2025-12-28,34
FU00009555,U004079,reporting_dashboard,2025-10-10,44,2025-12-28,42
FU00009556,U004080,kanban_boards,2024-01-18,6,2024-01-20,11
FU00009557,U004080,reporting_dashboard,2024-02-07,7,2024-03-01,31
FU00009558,U004081,kanban_boards,2025-07-21,7,2025-12-26,67
FU00009559,U004081,integrations_slack,2025-06-27,36,2025-12-26,43
FU00009560,U004081,integrations_google_drive,2025-08-07,35,2025-12-26,84
FU00009561,U004082,reporting_dashboard,2025-11-18,20,2025-12-26,112
FU00009562,U004082,integrations_slack,2025-08-11,37,2025-12-26,13
FU00009563,U004083,kanban_boards,2025-11-01,35,2025-12-31,36
FU00009564,U004083,reporting_dashboard,2025-11-30,49,2025-12-31,65
FU00009565,U004084,kanban_boards,2025-02-21,4,2025-03-06,46
FU00009566,U004084,reporting_dashboard,2025-02-24,6,2025-02-25,49
FU00009567,U004085,kanban_boards,2025-03-11,2,2025-03-19,23
FU00009568,U004086,kanban_boards,2024-04-23,6,2025-12-28,54
FU00009569,U004086,reporting_dashboard,2024-04-07,39,2025-12-28,38
FU00009570,U004086,integrations_slack,2024-04-07,28,2025-12-28,38
FU00009571,U004087,kanban_boards,2024-09-22,49,2025-12-26,15
FU00009572,U004087,automation_rules,2024-10-07,23,2025-12-26,30
FU00009573,U004088,kanban_boards,2024-07-02,7,2024-07-18,71
FU00009574,U004088,reporting_dashboard,2024-06-06,5,2024-06-07,45
FU00009575,U004088,integrations_slack,2024-05-13,2,2024-05-19,21
FU00009576,U004089,kanban_boards,2025-08-28,2,2025-09-20,43
FU00009577,U004089,integrations_slack,2025-09-05,5,2025-09-11,51
FU00009578,U004090,kanban_boards,2024-05-24,8,2024-06-12,39
FU00009579,U004090,reporting_dashboard,2024-05-15,1,2024-06-08,30
FU00009580,U004090,integrations_google_drive,2024-05-15,4,2024-05-28,30
FU00009581,U004091,kanban_boards,2024-04-12,6,2024-04-19,51
FU00009582,U004091,reporting_dashboard,2024-04-07,3,2024-05-04,46
FU00009583,U004092,integrations_google_drive,2025-02-01,1,2025-02-07,8
FU00009584,U004093,integrations_slack,2024-05-12,1,2024-05-24,17
FU00009585,U004094,kanban_boards,2026-01-17,27,2025-12-25,61
FU00009586,U004094,automation_rules,2025-11-30,34,2025-12-25,13
FU00009587,U004094,integrations_google_drive,2025-11-29,19,2025-12-25,12
FU00009588,U004095,kanban_boards,2025-07-27,3,2025-08-21,16
FU00009589,U004095,reporting_dashboard,2025-07-30,5,2025-08-12,19
FU00009590,U004095,integrations_slack,2025-07-20,4,2025-08-06,9
FU00009591,U004096,kanban_boards,2024-04-17,6,2024-05-02,22
FU00009592,U004096,custom_fields,2024-05-28,7,2024-06-14,63
FU00009593,U004096,reporting_dashboard,2024-04-16,2,2024-04-30,21
FU00009594,U004096,integrations_slack,2024-04-17,7,2024-05-10,22
FU00009595,U004097,kanban_boards,2024-01-26,6,2024-02-05,22
FU00009596,U004097,reporting_dashboard,2024-03-19,9,2024-04-15,75
FU00009597,U004097,integrations_slack,2024-01-08,1,2024-01-23,4
FU00009598,U004098,kanban_boards,2025-05-12,46,2025-12-30,28
FU00009599,U004098,reporting_dashboard,2025-05-12,21,2025-12-30,28
FU00009600,U004098,integrations_slack,2025-05-26,27,2025-12-30,42
FU00009601,U004099,kanban_boards,2026-01-13,39,2025-12-29,60
FU00009602,U004099,reporting_dashboard,2025-12-04,7,2025-12-29,20
FU00009603,U004100,kanban_boards,2024-12-11,3,2024-12-12,55
FU00009604,U004100,integrations_slack,2025-02-04,6,2025-02-26,110
FU00009605,U004101,kanban_boards,2025-08-19,21,2025-12-30,59
FU00009606,U004102,kanban_boards,2024-04-29,3,2024-05-28,24
FU00009607,U004102,reporting_dashboard,2024-05-08,4,2024-05-16,33
FU00009608,U004102,integrations_google_drive,2024-05-24,6,2024-05-27,49
FU00009609,U004103,kanban_boards,2025-10-18,26,2025-12-30,35
FU00009610,U004103,integrations_slack,2025-11-27,39,2025-12-30,75
FU00009611,U004104,kanban_boards,2025-02-18,12,2025-12-31,22
FU00009612,U004104,integrations_slack,2025-02-19,32,2025-12-31,23
FU00009613,U004105,kanban_boards,2025-06-27,4,2025-07-24,45
FU00009614,U004105,reporting_dashboard,2025-05-25,2,2025-06-03,12
FU00009615,U004105,integrations_google_drive,2025-06-08,3,2025-06-13,26
FU00009616,U004106,kanban_boards,2025-06-18,7,2025-06-25,27
FU00009617,U004106,reporting_dashboard,2025-06-19,3,2025-06-28,28
FU00009618,U004107,kanban_boards,2025-07-10,9,2025-08-01,43
FU00009619,U004107,reporting_dashboard,2025-05-30,6,2025-06-26,2
FU00009620,U004108,kanban_boards,2024-03-10,4,2024-04-07,31
FU00009621,U004108,custom_fields,2024-04-01,3,2024-04-06,53
FU00009622,U004108,reporting_dashboard,2024-04-04,5,2024-04-25,56
FU00009623,U004108,integrations_slack,2024-03-30,4,2024-04-12,51
FU00009624,U004109,kanban_boards,2025-04-02,9,2025-04-20,55
FU00009625,U004109,reporting_dashboard,2025-02-11,3,2025-02-15,5
FU00009626,U004110,reporting_dashboard,2025-06-22,17,2025-12-28,38
FU00009627,U004111,kanban_boards,2025-05-02,8,2025-05-20,22
FU00009628,U004112,kanban_boards,2024-04-30,7,2024-05-20,23
FU00009629,U004113,kanban_boards,2025-04-17,5,2025-05-05,33
FU00009630,U004113,integrations_slack,2025-05-13,9,2025-06-01,59
FU00009631,U004113,integrations_google_drive,2025-04-24,8,2025-05-07,40
FU00009632,U004114,kanban_boards,2024-05-22,7,2024-05-30,49
FU00009633,U004115,kanban_boards,2025-03-05,2,2025-03-24,41
FU00009634,U004115,reporting_dashboard,2025-01-23,2,2025-02-15,0
FU00009635,U004116,kanban_boards,2024-11-06,7,2024-11-20,10
FU00009636,U004116,reporting_dashboard,2025-01-16,4,2025-02-14,81
FU00009637,U004116,integrations_slack,2025-02-14,7,2025-02-15,110
FU00009638,U004117,time_tracking,2025-12-02,10,2025-12-26,17
FU00009639,U004117,reporting_dashboard,2025-12-14,42,2025-12-26,29
FU00009640,U004117,integrations_slack,2026-01-01,1,2025-12-26,47
FU00009641,U004118,reporting_dashboard,2025-02-24,2,2025-02-28,49
FU00009642,U004119,kanban_boards,2025-03-10,9,2025-03-23,18
FU00009643,U004119,integrations_slack,2025-03-22,3,2025-04-11,30
FU00009644,U004119,integrations_google_drive,2025-04-22,6,2025-05-12,61
FU00009645,U004120,kanban_boards,2025-10-08,8,2025-11-04,1
FU00009646,U004120,integrations_slack,2025-10-27,8,2025-11-16,20
FU00009647,U004121,kanban_boards,2025-06-20,43,2025-12-26,78
FU00009648,U004121,reporting_dashboard,2025-05-20,48,2025-12-26,47
FU00009649,U004122,kanban_boards,2025-04-14,9,2025-04-23,26
FU00009650,U004122,time_tracking,2025-05-03,5,2025-05-13,45
FU00009651,U004122,custom_fields,2025-05-08,1,2025-05-15,50
FU00009652,U004122,reporting_dashboard,2025-05-12,6,2025-05-20,54
FU00009653,U004122,integrations_slack,2025-03-25,4,2025-04-04,6
FU00009654,U004122,integrations_google_drive,2025-05-13,3,2025-06-11,55
FU00009655,U004123,kanban_boards,2024-07-09,3,2024-08-01,15
FU00009656,U004123,reporting_dashboard,2024-07-19,7,2024-07-26,25
FU00009657,U004124,integrations_google_drive,2026-01-29,7,2026-02-01,61
FU00009658,U004125,kanban_boards,2024-07-03,4,2024-07-05,38
FU00009659,U004125,reporting_dashboard,2024-07-03,8,2024-07-26,38
FU00009660,U004125,integrations_google_drive,2024-06-09,1,2024-06-15,14
FU00009661,U004126,kanban_boards,2024-03-28,7,2024-04-24,29
FU00009662,U004127,kanban_boards,2025-06-29,14,2025-12-31,36
FU00009663,U004127,reporting_dashboard,2025-06-12,17,2025-12-31,19
FU00009664,U004128,kanban_boards,2025-09-27,2,2025-09-29,139
FU00009665,U004128,integrations_slack,2025-05-23,8,2025-06-03,12
FU00009666,U004128,integrations_google_drive,2025-06-26,9,2025-07-10,46
FU00009667,U004129,reporting_dashboard,2025-04-28,6,2025-05-21,41
FU00009668,U004130,kanban_boards,2025-11-04,9,2025-12-25,54
FU00009669,U004131,kanban_boards,2025-03-20,8,2025-03-27,50
FU00009670,U004131,reporting_dashboard,2025-03-16,1,2025-03-18,46
FU00009671,U004132,reporting_dashboard,2024-06-24,1,2024-07-22,60
FU00009672,U004133,kanban_boards,2024-09-08,1,2024-09-15,12
FU00009673,U004133,reporting_dashboard,2024-11-04,6,2024-11-20,69
FU00009674,U004134,kanban_boards,2024-11-14,4,2024-12-04,114
FU00009675,U004134,reporting_dashboard,2024-07-30,5,2024-08-19,7
FU00009676,U004135,kanban_boards,2024-10-10,3,2024-11-07,77
FU00009677,U004135,integrations_slack,2024-09-20,7,2024-09-25,57
FU00009678,U004136,kanban_boards,2024-06-21,9,2024-07-09,72
FU00009679,U004136,integrations_slack,2024-05-14,3,2024-06-09,34
FU00009680,U004137,kanban_boards,2025-12-03,5,2025-12-31,23
FU00009681,U004137,reporting_dashboard,2025-11-25,22,2025-12-31,15
FU00009682,U004138,kanban_boards,2025-11-15,37,2025-12-30,17
FU00009683,U004138,reporting_dashboard,2025-12-02,32,2025-12-30,34
FU00009684,U004138,integrations_slack,2025-11-26,19,2025-12-30,28
FU00009685,U004140,kanban_boards,2025-06-16,6,2025-07-12,99
FU00009686,U004140,automation_rules,2025-04-02,5,2025-04-19,24
FU00009687,U004140,custom_fields,2025-03-14,3,2025-03-28,5
FU00009688,U004140,reporting_dashboard,2025-03-29,2,2025-04-04,20
FU00009689,U004140,integrations_slack,2025-03-17,2,2025-03-29,8
FU00009690,U004141,integrations_google_drive,2025-07-14,10,2025-12-26,20
FU00009691,U004142,kanban_boards,2024-09-25,1,2024-10-20,19
FU00009692,U004142,reporting_dashboard,2024-09-12,9,2024-09-27,6
FU00009693,U004142,integrations_slack,2024-10-22,4,2024-10-25,46
FU00009694,U004143,kanban_boards,2024-08-21,1,2024-08-28,30
FU00009695,U004143,reporting_dashboard,2024-08-09,9,2024-08-21,18
FU00009696,U004144,kanban_boards,2025-09-21,9,2025-12-28,22
FU00009697,U004144,reporting_dashboard,2025-10-28,42,2025-12-28,59
FU00009698,U004145,kanban_boards,2024-09-13,2,2024-09-28,28
FU00009699,U004145,integrations_slack,2024-10-05,8,2024-10-28,50
FU00009700,U004145,integrations_google_drive,2024-09-09,3,2024-09-25,24
FU00009701,U004146,kanban_boards,2025-10-09,46,2025-12-27,56
FU00009702,U004146,reporting_dashboard,2025-08-29,43,2025-12-27,15
FU00009703,U004147,kanban_boards,2024-04-04,22,2025-12-31,80
FU00009704,U004147,reporting_dashboard,2024-02-10,20,2025-12-31,26
FU00009705,U004147,integrations_slack,2024-04-17,18,2025-12-31,93
FU00009706,U004148,kanban_boards,2024-08-30,46,2025-12-26,19
FU00009707,U004148,time_tracking,2024-10-06,41,2025-12-26,56
FU00009708,U004148,reporting_dashboard,2024-08-25,6,2025-12-26,14
FU00009709,U004148,integrations_slack,2024-10-01,47,2025-12-26,51
FU00009710,U004148,integrations_google_drive,2024-09-04,19,2025-12-26,24
FU00009711,U004149,kanban_boards,2025-07-15,27,2025-12-30,78
FU00009712,U004149,reporting_dashboard,2025-05-02,24,2025-12-30,4
FU00009713,U004150,kanban_boards,2025-01-23,7,2025-02-11,15
FU00009714,U004150,reporting_dashboard,2025-03-15,1,2025-03-30,66
FU00009715,U004151,kanban_boards,2024-09-01,8,2024-09-16,11
FU00009716,U004151,reporting_dashboard,2024-08-28,2,2024-09-26,7
FU00009717,U004151,integrations_google_drive,2024-09-03,8,2024-09-08,13
FU00009718,U004152,kanban_boards,2024-07-31,3,2024-08-04,16
FU00009719,U004152,integrations_slack,2024-09-21,3,2024-10-07,68
FU00009720,U004153,kanban_boards,2025-11-05,26,2025-12-28,4
FU00009721,U004153,integrations_google_drive,2025-12-03,31,2025-12-28,32
FU00009722,U004154,kanban_boards,2024-02-28,6,2024-03-07,13
FU00009723,U004154,reporting_dashboard,2024-04-02,6,2024-04-18,47
FU00009724,U004154,integrations_google_drive,2024-03-19,3,2024-04-05,33
FU00009725,U004156,reporting_dashboard,2024-08-15,1,2024-09-13,41
FU00009726,U004156,integrations_slack,2024-07-07,2,2024-07-18,2
FU00009727,U004156,integrations_google_drive,2024-08-09,8,2024-08-29,35
FU00009728,U004157,kanban_boards,2025-11-09,45,2025-12-26,15
FU00009729,U004157,reporting_dashboard,2025-11-19,20,2025-12-26,25
FU00009730,U004158,kanban_boards,2025-10-25,3,2025-10-26,27
FU00009731,U004158,integrations_slack,2025-11-01,1,2025-11-21,34
FU00009732,U004158,integrations_google_drive,2025-10-31,4,2025-11-01,33
FU00009733,U004159,kanban_boards,2024-02-18,14,2025-12-29,3
FU00009734,U004159,custom_fields,2024-02-27,25,2025-12-29,12
FU00009735,U004159,reporting_dashboard,2024-04-20,43,2025-12-29,65
FU00009736,U004159,integrations_google_drive,2024-03-07,39,2025-12-29,21
FU00009737,U004160,kanban_boards,2024-02-23,6,2024-03-18,51
FU00009738,U004160,reporting_dashboard,2024-01-12,5,2024-01-21,9
FU00009739,U004160,integrations_slack,2024-02-10,4,2024-02-24,38
FU00009740,U004161,custom_fields,2025-06-17,1,2025-12-28,26
FU00009741,U004161,reporting_dashboard,2025-06-28,5,2025-12-28,37
FU00009742,U004162,kanban_boards,2024-09-23,6,2024-10-09,59
FU00009743,U004162,integrations_slack,2024-08-24,7,2024-09-01,29
FU00009744,U004163,kanban_boards,2024-08-26,8,2024-09-11,13
FU00009745,U004163,time_tracking,2024-09-28,9,2024-10-11,46
FU00009746,U004163,reporting_dashboard,2024-09-22,3,2024-09-23,40
FU00009747,U004163,integrations_slack,2024-10-30,8,2024-11-06,78
FU00009748,U004163,integrations_google_drive,2024-11-22,3,2024-12-15,101
FU00009749,U004164,kanban_boards,2024-10-18,9,2024-10-19,100
FU00009750,U004164,time_tracking,2024-08-05,3,2024-08-20,26
FU00009751,U004164,reporting_dashboard,2024-08-26,8,2024-09-23,47
FU00009752,U004164,integrations_slack,2024-08-01,8,2024-08-08,22
FU00009753,U004165,kanban_boards,2025-05-16,36,2025-12-28,84
FU00009754,U004165,reporting_dashboard,2025-03-29,7,2025-12-28,36
FU00009755,U004166,kanban_boards,2025-02-08,6,2025-02-24,2
FU00009756,U004166,integrations_google_drive,2025-03-18,6,2025-04-04,40
FU00009757,U004167,kanban_boards,2025-05-21,37,2025-12-27,22
FU00009758,U004167,reporting_dashboard,2025-05-06,1,2025-12-27,7
FU00009759,U004168,kanban_boards,2025-11-17,7,2025-11-23,17
FU00009760,U004168,time_tracking,2026-02-19,6,2026-03-04,111
FU00009761,U004168,reporting_dashboard,2026-01-20,1,2026-01-31,81
FU00009762,U004169,kanban_boards,2025-04-26,7,2025-05-15,32
FU00009763,U004169,integrations_google_drive,2025-05-18,6,2025-06-02,54
FU00009764,U004170,kanban_boards,2025-09-28,4,2025-10-21,8
FU00009765,U004170,reporting_dashboard,2026-01-01,3,2026-01-25,103
FU00009766,U004171,kanban_boards,2024-04-08,4,2024-05-03,43
FU00009767,U004171,reporting_dashboard,2024-03-11,9,2024-03-23,15
FU00009768,U004171,integrations_slack,2024-03-17,8,2024-04-05,21
FU00009769,U004172,kanban_boards,2024-08-04,4,2024-08-22,54
FU00009770,U004172,reporting_dashboard,2024-06-23,8,2024-07-20,12
FU00009771,U004172,integrations_slack,2024-06-15,2,2024-06-21,4
FU00009772,U004173,integrations_google_drive,2024-10-28,8,2024-11-26,24
FU00009773,U004174,kanban_boards,2024-07-19,37,2025-12-29,22
FU00009774,U004174,time_tracking,2024-09-01,15,2025-12-29,66
FU00009775,U004174,reporting_dashboard,2024-09-17,43,2025-12-29,82
FU00009776,U004174,integrations_google_drive,2024-07-19,4,2025-12-29,22
FU00009777,U004175,reporting_dashboard,2026-01-03,16,2025-12-31,6
FU00009778,U004175,integrations_slack,2026-02-13,19,2025-12-31,47
FU00009779,U004176,reporting_dashboard,2025-10-25,17,2025-12-29,48
FU00009780,U004177,kanban_boards,2024-02-27,24,2025-12-25,15
FU00009781,U004177,automation_rules,2024-02-23,23,2025-12-25,11
FU00009782,U004178,reporting_dashboard,2024-10-24,5,2024-11-21,29
FU00009783,U004178,integrations_slack,2024-11-02,1,2024-11-04,38
FU00009784,U004179,kanban_boards,2024-08-09,9,2024-08-23,32
FU00009785,U004179,custom_fields,2024-08-31,1,2024-09-16,54
FU00009786,U004179,reporting_dashboard,2024-08-03,2,2024-08-05,26
FU00009787,U004180,reporting_dashboard,2025-10-07,14,2025-12-27,48
FU00009788,U004181,kanban_boards,2024-11-23,7,2024-12-20,67
FU00009789,U004181,reporting_dashboard,2024-10-12,9,2024-10-17,25
FU00009790,U004181,integrations_slack,2024-10-22,2,2024-11-04,35
FU00009791,U004182,kanban_boards,2024-12-03,7,2024-12-29,39
FU00009792,U004182,reporting_dashboard,2024-12-14,4,2024-12-20,50
FU00009793,U004183,kanban_boards,2024-11-12,8,2024-11-18,29
FU00009794,U004184,kanban_boards,2024-04-30,9,2024-05-03,53
FU00009795,U004184,reporting_dashboard,2024-04-06,3,2024-04-13,29
FU00009796,U004185,kanban_boards,2025-05-15,1,2025-05-25,91
FU00009797,U004185,reporting_dashboard,2025-05-08,9,2025-05-25,84
FU00009798,U004185,integrations_slack,2025-04-12,3,2025-05-06,58
FU00009799,U004185,integrations_google_drive,2025-04-09,1,2025-04-23,55
FU00009800,U004186,kanban_boards,2024-08-01,9,2024-08-19,22
FU00009801,U004187,kanban_boards,2024-07-26,9,2024-07-27,23
FU00009802,U004187,reporting_dashboard,2024-07-31,6,2024-08-13,28
FU00009803,U004187,integrations_slack,2024-07-17,9,2024-07-25,14
FU00009804,U004188,kanban_boards,2024-09-26,3,2024-10-03,146
FU00009805,U004188,reporting_dashboard,2024-06-18,5,2024-07-09,46
FU00009806,U004188,integrations_slack,2024-05-19,8,2024-05-23,16
FU00009807,U004188,integrations_google_drive,2024-07-02,9,2024-07-25,60
FU00009808,U004189,kanban_boards,2024-05-27,5,2024-06-07,26
FU00009809,U004189,reporting_dashboard,2024-05-06,2,2024-05-08,5
FU00009810,U004189,integrations_slack,2024-07-22,6,2024-08-10,82
FU00009811,U004190,kanban_boards,2024-04-15,1,2024-04-24,45
FU00009812,U004190,custom_fields,2024-03-16,3,2024-03-20,15
FU00009813,U004190,reporting_dashboard,2024-04-03,8,2024-04-17,33
FU00009814,U004190,integrations_slack,2024-03-16,2,2024-04-09,15
FU00009815,U004190,integrations_google_drive,2024-04-11,4,2024-04-26,41
FU00009816,U004191,kanban_boards,2024-03-13,7,2024-04-11,37
FU00009817,U004191,reporting_dashboard,2024-03-11,4,2024-03-31,35
FU00009818,U004192,kanban_boards,2024-06-13,5,2024-06-30,43
FU00009819,U004192,integrations_slack,2024-06-08,3,2024-07-02,38
FU00009820,U004192,integrations_google_drive,2024-05-05,3,2024-05-27,4
FU00009821,U004193,kanban_boards,2025-10-09,27,2025-12-27,27
FU00009822,U004194,integrations_slack,2024-06-21,4,2024-07-18,34
FU00009823,U004194,integrations_google_drive,2024-06-01,5,2024-06-17,14
FU00009824,U004195,kanban_boards,2024-02-07,5,2024-02-25,19
FU00009825,U004195,reporting_dashboard,2024-03-30,1,2024-04-09,71
FU00009826,U004196,reporting_dashboard,2025-10-31,33,2025-12-31,39
FU00009827,U004197,kanban_boards,2025-03-31,4,2025-04-20,72
