subscription_id,workspace_id,plan_type,mrr,start_date,end_date,is_active,churn_date,churn_reason
sub_933,ws_1858,free,0,2024-03-19,,True,,
sub_934,ws_1859,professional,150,2024-01-25,,True,,
sub_935,ws_186,free,0,2024-01-20,2024-03-27,False,2024-03-27,other
sub_936,ws_1860,professional,125,2024-01-15,,True,,
sub_937,ws_1861,professional,50,2025-02-11,,True,,
sub_938,ws_1862,enterprise,100,2024-07-26,,True,,
sub_939,ws_1863,free,0,2024-01-02,2025-12-29,False,2025-12-29,other
sub_940,ws_1864,professional,75,2024-06-08,,True,,
sub_941,ws_1865,free,0,2024-02-28,2025-09-14,False,2025-09-14,price
sub_942,ws_1866,free,0,2024-04-16,2024-06-19,False,2024-06-19,feature_gap
sub_943,ws_1867,enterprise,100,2024-01-30,,True,,
sub_944,ws_1868,enterprise,300,2024-02-19,,True,,
sub_945,ws_1869,free,0,2024-07-03,,True,,
sub_946,ws_187,enterprise,100,2024-02-21,2024-06-04,False,2024-06-04,feature_gap
sub_947,ws_1870,professional,75,2024-01-14,,True,,
sub_948,ws_1871,free,0,2024-03-17,,True,,
sub_949,ws_1872,enterprise,300,2024-01-14,,True,,
sub_950,ws_1873,free,0,2025-01-31,,True,,
sub_951,ws_1875,free,0,2024-12-04,2025-11-17,False,2025-11-17,price
sub_952,ws_1876,enterprise,250,2024-03-23,,True,,
sub_953,ws_1877,professional,125,2024-05-15,,True,,
sub_954,ws_1878,free,0,2024-01-04,2025-03-22,False,2025-03-22,price
sub_955,ws_1879,professional,100,2024-06-20,,True,,
sub_956,ws_188,professional,150,2024-06-06,,True,,
sub_957,ws_1880,free,0,2025-10-19,,True,,
sub_958,ws_1881,free,0,2024-05-11,2025-04-22,False,2025-04-22,other
sub_959,ws_1882,free,0,2024-10-11,,True,,
sub_960,ws_1883,professional,125,2024-05-25,,True,,
sub_961,ws_1884,professional,50,2024-03-25,2025-04-18,False,2025-04-18,feature_gap
sub_962,ws_1885,free,0,2024-04-26,,True,,
sub_963,ws_1886,enterprise,350,2024-08-12,,True,,
sub_964,ws_1887,enterprise,150,2025-02-25,,True,,
sub_965,ws_1888,enterprise,500,2024-01-22,,True,,
sub_966,ws_1889,professional,75,2024-12-08,,True,,
sub_967,ws_189,enterprise,50,2024-03-16,,True,,
sub_968,ws_1890,free,0,2024-01-12,,True,,
sub_969,ws_1891,professional,100,2024-01-16,,True,,
sub_970,ws_1892,free,0,2024-06-03,,True,,
sub_971,ws_1893,professional,75,2024-11-09,,True,,
sub_972,ws_1894,enterprise,200,2024-04-27,,True,,
sub_973,ws_1895,free,0,2025-06-08,,True,,
sub_974,ws_1896,professional,175,2024-03-23,,True,,
sub_975,ws_1897,starter,40,2025-01-10,,True,,
sub_976,ws_1898,free,0,2024-12-23,2025-12-25,False,2025-12-25,price
sub_977,ws_1899,starter,10,2025-02-16,,True,,
sub_978,ws_19,professional,25,2024-10-09,,True,,
sub_979,ws_190,free,0,2024-05-21,,True,,
sub_980,ws_1900,enterprise,100,2025-05-06,2025-08-12,False,2025-08-12,competitor
sub_981,ws_1901,free,0,2024-01-20,2025-08-23,False,2025-08-23,price
sub_982,ws_1902,free,0,2024-08-22,2024-08-23,False,2024-08-23,other
sub_983,ws_1903,free,0,2024-06-12,,True,,
sub_984,ws_1904,free,0,2024-03-30,,True,,
sub_985,ws_1905,free,0,2024-02-02,2025-08-15,False,2025-08-15,price
sub_986,ws_1906,professional,50,2025-01-21,,True,,
sub_987,ws_1907,starter,50,2024-02-27,,True,,
sub_988,ws_1908,enterprise,50,2025-02-12,,True,,
sub_989,ws_1909,enterprise,150,2024-01-01,,True,,
sub_990,ws_191,free,0,2025-09-09,,True,,
sub_991,ws_1910,free,0,2024-05-16,,True,,
sub_992,ws_1911,free,0,2024-02-24,,True,,
sub_993,ws_1912,professional,125,2024-06-24,,True,,
sub_994,ws_1913,professional,50,2025-01-27,,True,,
sub_995,ws_1914,enterprise,200,2024-02-11,,True,,
sub_996,ws_1915,enterprise,200,2024-05-17,,True,,
sub_997,ws_1916,free,0,2024-06-30,,True,,
sub_998,ws_1917,enterprise,300,2024-03-08,,True,,
sub_999,ws_1918,professional,25,2024-11-28,,True,,
sub_1000,ws_1919,professional,175,2024-01-06,,True,,
sub_1001,ws_192,professional,125,2024-05-24,,True,,
sub_1002,ws_1920,free,0,2024-09-25,,True,,
sub_1003,ws_1921,professional,100,2024-10-20,,True,,
sub_1004,ws_1922,free,0,2024-08-06,,True,,
sub_1005,ws_1923,free,0,2024-12-10,,True,,
sub_1006,ws_1924,professional,75,2024-07-21,,True,,
sub_1007,ws_1925,free,0,2024-08-07,,True,,
sub_1008,ws_1926,enterprise,100,2024-10-22,,True,,
sub_1009,ws_1927,enterprise,200,2024-02-24,,True,,
sub_1010,ws_1928,professional,100,2024-06-08,,True,,
sub_1011,ws_1929,professional,125,2024-01-31,,True,,
sub_1012,ws_193,enterprise,350,2024-01-12,,True,,
sub_1013,ws_1930,professional,100,2024-08-28,,True,,
sub_1014,ws_1931,free,0,2024-05-09,,True,,
sub_1015,ws_1932,free,0,2024-03-30,,True,,
sub_1016,ws_1933,professional,175,2024-01-11,,True,,
sub_1017,ws_1934,professional,175,2024-04-17,,True,,
sub_1018,ws_1935,free,0,2024-02-08,,True,,
sub_1019,ws_1936,starter,40,2024-01-20,,True,,
sub_1020,ws_1937,starter,50,2024-01-26,,True,,
sub_1021,ws_1938,starter,40,2024-04-18,,True,,
sub_1022,ws_1939,professional,125,2024-01-09,,True,,
sub_1023,ws_194,professional,75,2024-09-11,,True,,
sub_1024,ws_1940,free,0,2024-04-16,,True,,
sub_1025,ws_1941,free,0,2024-09-13,2024-11-06,False,2024-11-06,other
sub_1026,ws_1942,starter,70,2024-02-19,,True,,
sub_1027,ws_1943,free,0,2024-04-19,,True,,
sub_1028,ws_1944,free,0,2024-10-11,,True,,
sub_1029,ws_1945,free,0,2024-04-22,,True,,
sub_1030,ws_1946,enterprise,100,2024-11-05,,True,,
sub_1031,ws_1947,enterprise,100,2024-12-14,,True,,
sub_1032,ws_1948,professional,75,2025-02-19,,True,,
sub_1033,ws_1949,enterprise,300,2024-03-10,,True,,
sub_1034,ws_195,enterprise,150,2024-03-02,,True,,
sub_1035,ws_1950,professional,100,2024-12-30,,True,,
sub_1036,ws_1951,enterprise,250,2024-10-10,,True,,
sub_1037,ws_1952,professional,150,2024-03-13,,True,,
sub_1038,ws_1953,free,0,2024-01-22,,True,,
sub_1039,ws_1954,enterprise,250,2024-02-02,,True,,
sub_1040,ws_1955,professional,75,2025-01-19,,True,,
sub_1041,ws_1956,free,0,2024-12-25,,True,,
sub_1042,ws_1957,professional,150,2024-08-30,,True,,
sub_1043,ws_1958,professional,25,2024-07-03,,True,,
sub_1044,ws_1959,free,0,2024-06-26,,True,,
sub_1045,ws_196,professional,125,2024-03-23,,True,,
sub_1046,ws_1960,free,0,2024-08-31,,True,,
sub_1047,ws_1961,free,0,2024-09-19,2025-05-02,False,2025-05-02,other
sub_1048,ws_1962,professional,125,2024-01-28,,True,,
sub_1049,ws_1963,enterprise,200,2024-01-17,,True,,
sub_1050,ws_1964,free,0,2024-01-31,,True,,
sub_1051,ws_1965,enterprise,200,2024-08-08,,True,,
sub_1052,ws_1966,professional,50,2024-01-08,2025-06-01,False,2025-06-01,competitor
sub_1053,ws_1967,professional,175,2024-05-24,,True,,
sub_1054,ws_1968,free,0,2024-01-09,,True,,
sub_1055,ws_1969,enterprise,150,2024-01-30,,True,,
sub_1056,ws_197,free,0,2024-03-20,,True,,
sub_1057,ws_1970,starter,30,2025-09-24,,True,,
sub_1058,ws_1971,professional,125,2024-09-02,,True,,
sub_1059,ws_1972,enterprise,100,2024-08-09,,True,,
sub_1060,ws_1973,starter,40,2024-10-26,,True,,
sub_1061,ws_1974,enterprise,300,2024-03-07,,True,,
sub_1062,ws_1975,professional,200,2024-01-03,,True,,
sub_1063,ws_1976,starter,40,2024-09-05,,True,,
sub_1064,ws_1977,professional,200,2024-02-08,,True,,
sub_1065,ws_1978,enterprise,150,2024-04-08,,True,,
sub_1066,ws_1979,free,0,2025-01-04,,True,,
sub_1067,ws_198,free,0,2024-02-19,,True,,
sub_1068,ws_1980,starter,50,2024-01-26,,True,,
sub_1069,ws_1981,enterprise,50,2024-12-30,2025-01-05,False,2025-01-05,feature_gap
sub_1070,ws_1982,free,0,2024-05-15,,True,,
sub_1071,ws_1983,starter,60,2024-01-03,,True,,
sub_1072,ws_1984,enterprise,200,2024-01-24,,True,,
sub_1073,ws_1985,free,0,2025-02-24,,True,,
sub_1074,ws_1986,free,0,2024-01-26,,True,,
sub_1075,ws_1987,professional,175,2024-01-04,,True,,
sub_1076,ws_1988,professional,100,2024-04-04,,True,,
sub_1077,ws_1989,starter,60,2024-06-11,,True,,
sub_1078,ws_199,enterprise,100,2024-09-29,2024-12-07,False,2024-12-07,price
sub_1079,ws_1990,free,0,2024-07-24,,True,,
sub_1080,ws_1991,enterprise,100,2024-06-19,,True,,
sub_1081,ws_1992,professional,50,2024-06-08,,True,,
sub_1082,ws_1993,professional,150,2024-06-28,,True,,
sub_1083,ws_1994,professional,175,2024-04-07,,True,,
sub_1084,ws_1995,professional,125,2024-05-14,,True,,
sub_1085,ws_1996,professional,150,2024-02-29,,True,,
sub_1086,ws_1997,professional,75,2025-03-13,,True,,
sub_1087,ws_1998,professional,175,2024-03-09,,True,,
sub_1088,ws_1999,enterprise,200,2024-04-02,,True,,
sub_1089,ws_2,free,0,2025-11-21,,True,,
sub_1090,ws_20,enterprise,350,2024-01-16,,True,,
sub_1091,ws_200,free,0,2024-11-03,,True,,
sub_1092,ws_2000,free,0,2024-03-06,,True,,
sub_1093,ws_2001,free,0,2024-10-03,,True,,
sub_1094,ws_2002,free,0,2024-10-07,,True,,
sub_1095,ws_2003,enterprise,350,2024-01-04,,True,,
sub_1096,ws_2004,professional,125,2025-01-14,,True,,
sub_1097,ws_2005,free,0,2024-06-01,,True,,
sub_1098,ws_2006,free,0,2024-02-05,,True,,
sub_1099,ws_2007,free,0,2024-01-27,2026-01-09,False,2026-01-09,competitor
sub_1100,ws_2008,starter,10,2025-11-30,,True,,
sub_1101,ws_2009,professional,50,2024-06-14,,True,,
sub_1102,ws_201,professional,25,2025-08-24,2025-11-09,False,2025-11-09,price
sub_1103,ws_2010,free,0,2024-07-28,,True,,
sub_1104,ws_2011,enterprise,50,2025-02-19,,True,,
sub_1105,ws_2012,free,0,2024-03-17,,True,,
sub_1106,ws_2013,free,0,2024-08-07,,True,,
sub_1107,ws_2014,enterprise,100,2024-05-09,,True,,
sub_1108,ws_2015,free,0,2024-01-08,,True,,
sub_1109,ws_2016,enterprise,150,2024-02-04,,True,,
sub_1110,ws_2017,free,0,2024-02-20,,True,,
sub_1111,ws_2018,enterprise,150,2024-08-13,,True,,
sub_1112,ws_2019,free,0,2024-03-14,,True,,
sub_1113,ws_202,enterprise,100,2024-11-20,,True,,
sub_1114,ws_2020,free,0,2024-06-08,,True,,
sub_1115,ws_2021,free,0,2024-04-15,,True,,
sub_1116,ws_2022,free,0,2024-04-12,2025-02-05,False,2025-02-05,other
sub_1117,ws_2023,enterprise,150,2024-03-21,,True,,
sub_1118,ws_2024,professional,125,2024-02-01,,True,,
sub_1119,ws_2025,professional,100,2024-04-30,,True,,
sub_1120,ws_2026,starter,40,2024-04-02,,True,,
sub_1121,ws_2027,enterprise,250,2024-04-30,,True,,
sub_1122,ws_2028,free,0,2024-04-29,,True,,
sub_1123,ws_2029,free,0,2024-05-24,2025-06-12,False,2025-06-12,other
sub_1124,ws_203,professional,75,2024-12-01,2025-08-20,False,2025-08-20,price
sub_1125,ws_2030,professional,75,2024-02-01,,True,,
sub_1126,ws_2031,starter,40,2024-08-16,,True,,
sub_1127,ws_2032,professional,25,2024-12-31,2025-01-20,False,2025-01-20,feature_gap
sub_1128,ws_2033,free,0,2024-12-01,,True,,
sub_1129,ws_2034,enterprise,150,2024-10-11,,True,,
sub_1130,ws_2035,free,0,2024-02-23,,True,,
sub_1131,ws_2036,starter,50,2024-03-26,,True,,
sub_1132,ws_2037,enterprise,150,2024-10-13,,True,,
sub_1133,ws_2038,enterprise,150,2025-09-08,,True,,
sub_1134,ws_2039,free,0,2024-06-12,,True,,
sub_1135,ws_204,professional,50,2025-01-15,,True,,
sub_1136,ws_2040,free,0,2024-03-29,,True,,
sub_1137,ws_2041,free,0,2024-08-01,,True,,
sub_1138,ws_2042,starter,70,2024-03-12,,True,,
sub_1139,ws_2043,enterprise,150,2024-04-26,,True,,
sub_1140,ws_2044,free,0,2024-01-15,,True,,
sub_1141,ws_2045,enterprise,50,2024-01-31,,True,,
sub_1142,ws_2046,professional,125,2024-07-27,,True,,
sub_1143,ws_2047,enterprise,200,2024-03-23,,True,,
sub_1144,ws_2048,enterprise,250,2024-03-19,,True,,
sub_1145,ws_2049,professional,100,2024-04-12,,True,,
sub_1146,ws_205,enterprise,100,2025-06-04,,True,,
sub_1147,ws_2051,professional,150,2024-01-03,,True,,
sub_1148,ws_2052,free,0,2024-10-26,,True,,
sub_1149,ws_2053,starter,80,2024-04-06,,True,,
sub_1150,ws_2054,enterprise,150,2024-07-06,,True,,
sub_1151,ws_2055,free,0,2024-06-20,,True,,
sub_1152,ws_2056,enterprise,100,2024-12-11,,True,,
sub_1153,ws_2057,starter,70,2024-02-10,,True,,
sub_1154,ws_2058,professional,50,2024-07-19,2025-08-04,False,2025-08-04,feature_gap
sub_1155,ws_2059,free,0,2024-06-14,2024-07-21,False,2024-07-21,feature_gap
sub_1156,ws_206,professional,75,2024-04-25,,True,,
sub_1157,ws_2060,enterprise,200,2024-12-14,,True,,
sub_1158,ws_2061,professional,100,2024-05-11,,True,,
sub_1159,ws_2062,free,0,2024-02-11,2025-01-24,False,2025-01-24,feature_gap
sub_1160,ws_2064,free,0,2024-07-30,,True,,
sub_1161,ws_2065,professional,100,2024-04-19,,True,,
sub_1162,ws_2066,free,0,2024-01-04,,True,,
sub_1163,ws_2067,enterprise,250,2024-01-12,,True,,
sub_1164,ws_2068,free,0,2025-01-21,,True,,
sub_1165,ws_2069,free,0,2024-01-19,,True,,
sub_1166,ws_207,free,0,2024-02-04,,True,,
sub_1167,ws_2070,starter,50,2024-06-20,,True,,
sub_1168,ws_2071,enterprise,150,2024-03-15,,True,,
sub_1169,ws_2072,free,0,2024-10-09,,True,,
sub_1170,ws_2073,free,0,2024-02-19,,True,,
sub_1171,ws_2074,free,0,2024-04-21,,True,,
sub_1172,ws_2075,professional,50,2024-06-25,,True,,
sub_1173,ws_2076,professional,100,2024-07-03,,True,,
sub_1174,ws_2077,free,0,2024-03-25,,True,,
sub_1175,ws_2078,free,0,2024-02-24,,True,,
sub_1176,ws_2079,enterprise,50,2024-06-08,,True,,
sub_1177,ws_208,enterprise,250,2024-05-06,,True,,
sub_1178,ws_2080,free,0,2024-03-09,,True,,
sub_1179,ws_2081,free,0,2024-11-24,,True,,
sub_1180,ws_2082,professional,125,2024-05-08,,True,,
sub_1181,ws_2083,professional,150,2024-03-07,,True,,
sub_1182,ws_2084,starter,40,2024-01-11,,True,,
sub_1183,ws_2085,free,0,2024-03-23,,True,,
sub_1184,ws_2086,professional,125,2024-02-16,,True,,
sub_1185,ws_2087,enterprise,250,2024-06-13,,True,,
sub_1186,ws_2088,free,0,2024-05-08,,True,,
sub_1187,ws_2089,free,0,2024-04-02,,True,,
sub_1188,ws_209,professional,125,2024-02-27,,True,,
sub_1189,ws_2090,professional,125,2024-02-22,,True,,
sub_1190,ws_2091,professional,125,2024-06-20,,True,,
sub_1191,ws_2092,free,0,2024-03-13,,True,,
sub_1192,ws_2093,starter,10,2025-01-26,2025-03-13,False,2025-03-13,feature_gap
sub_1193,ws_2094,starter,30,2024-01-02,,True,,
sub_1194,ws_2095,starter,70,2024-03-09,,True,,
sub_1195,ws_2096,professional,25,2024-01-06,2024-01-29,False,2024-01-29,price
sub_1196,ws_2097,enterprise,100,2024-08-20,,True,,
sub_1197,ws_2098,professional,25,2025-09-08,,True,,
sub_1198,ws_2099,enterprise,400,2024-01-15,,True,,
sub_1199,ws_21,free,0,2024-11-26,2025-01-07,False,2025-01-07,price
sub_1200,ws_210,professional,100,2024-07-20,,True,,
sub_1201,ws_2100,enterprise,100,2025-07-26,,True,,
sub_1202,ws_2101,free,0,2024-08-08,,True,,
sub_1203,ws_2102,professional,200,2024-03-07,,True,,
sub_1204,ws_2103,starter,30,2024-09-04,,True,,
sub_1205,ws_2104,free,0,2024-02-13,,True,,
sub_1206,ws_2105,free,0,2024-06-25,,True,,
sub_1207,ws_2106,professional,100,2024-09-14,,True,,
sub_1208,ws_2107,free,0,2024-04-14,,True,,
sub_1209,ws_2108,enterprise,200,2024-01-19,,True,,
sub_1210,ws_2109,free,0,2024-02-23,,True,,
sub_1211,ws_211,professional,125,2024-01-02,,True,,
sub_1212,ws_2110,starter,10,2025-05-18,,True,,
sub_1213,ws_2111,professional,150,2024-01-25,,True,,
sub_1214,ws_2112,free,0,2024-06-11,,True,,
sub_1215,ws_2113,enterprise,150,2024-02-07,,True,,
sub_1216,ws_2114,free,0,2024-03-29,2025-07-29,False,2025-07-29,other
sub_1217,ws_2115,professional,100,2024-04-07,,True,,
sub_1218,ws_2116,professional,75,2024-04-08,,True,,
sub_1219,ws_2118,professional,100,2024-01-13,,True,,
sub_1220,ws_2119,professional,150,2024-02-11,,True,,
sub_1221,ws_212,enterprise,100,2024-06-05,,True,,
sub_1222,ws_2120,professional,100,2025-03-13,,True,,
sub_1223,ws_2121,enterprise,250,2024-01-05,,True,,
sub_1224,ws_2122,professional,175,2024-05-28,,True,,
sub_1225,ws_2123,free,0,2024-03-25,2025-05-23,False,2025-05-23,price
sub_1226,ws_2124,free,0,2024-04-19,,True,,
sub_1227,ws_2125,free,0,2024-02-07,,True,,
sub_1228,ws_2126,free,0,2024-05-07,,True,,
sub_1229,ws_2127,professional,125,2024-01-17,,True,,
sub_1230,ws_2128,free,0,2024-07-25,,True,,
sub_1231,ws_2129,enterprise,100,2024-06-29,,True,,
sub_1232,ws_213,free,0,2024-03-14,2025-03-26,False,2025-03-26,feature_gap
sub_1233,ws_2131,professional,200,2024-03-17,,True,,
sub_1234,ws_2132,enterprise,150,2025-02-19,,True,,
sub_1235,ws_2133,professional,75,2024-04-08,,True,,
sub_1236,ws_2134,starter,80,2024-01-07,,True,,
sub_1237,ws_2135,professional,125,2024-05-20,,True,,
sub_1238,ws_2136,free,0,2024-04-22,,True,,
sub_1239,ws_2137,free,0,2025-05-02,,True,,
sub_1240,ws_2138,professional,100,2024-02-22,,True,,
sub_1241,ws_2139,free,0,2025-10-12,2025-12-30,False,2025-12-30,price
sub_1242,ws_214,starter,50,2024-11-25,,True,,
sub_1243,ws_2140,free,0,2025-02-11,,True,,
sub_1244,ws_2141,free,0,2024-06-06,,True,,
sub_1245,ws_2142,free,0,2024-11-12,2025-06-12,False,2025-06-12,price
sub_1246,ws_2143,enterprise,250,2024-04-23,,True,,
sub_1247,ws_2144,starter,40,2025-02-15,,True,,
sub_1248,ws_2145,free,0,2024-03-27,,True,,
sub_1249,ws_2146,free,0,2025-05-16,,True,,
sub_1250,ws_2147,free,0,2024-05-08,,True,,
sub_1251,ws_2148,professional,25,2024-09-23,,True,,
sub_1252,ws_2149,free,0,2024-08-13,2025-06-28,False,2025-06-28,other
sub_1253,ws_215,professional,50,2024-04-10,2025-05-22,False,2025-05-22,feature_gap
sub_1254,ws_2150,free,0,2024-02-10,2025-09-01,False,2025-09-01,other
sub_1255,ws_2151,enterprise,300,2024-08-28,,True,,
sub_1256,ws_2152,enterprise,100,2024-11-29,,True,,
sub_1257,ws_2153,free,0,2024-04-05,2025-10-22,False,2025-10-22,other
sub_1258,ws_2154,free,0,2024-02-02,,True,,
sub_1259,ws_2155,professional,100,2024-02-15,,True,,
sub_1260,ws_2156,starter,60,2024-08-25,,True,,
sub_1261,ws_2157,enterprise,350,2024-03-30,,True,,
sub_1262,ws_2158,starter,50,2024-03-16,,True,,
sub_1263,ws_2159,free,0,2024-09-29,2024-12-16,False,2024-12-16,other
sub_1264,ws_216,free,0,2024-06-18,2025-05-25,False,2025-05-25,feature_gap
sub_1265,ws_2160,professional,200,2024-06-14,,True,,
sub_1266,ws_2161,free,0,2024-07-03,2025-06-02,False,2025-06-02,competitor
sub_1267,ws_2162,enterprise,250,2024-10-02,,True,,
sub_1268,ws_2163,enterprise,250,2024-02-16,,True,,
sub_1269,ws_2164,free,0,2024-05-26,,True,,
sub_1270,ws_2165,professional,125,2024-03-22,,True,,
sub_1271,ws_2166,professional,50,2024-12-15,,True,,
sub_1272,ws_2167,starter,40,2024-05-07,,True,,
sub_1273,ws_2168,professional,50,2024-05-29,2025-05-23,False,2025-05-23,price
sub_1274,ws_2169,free,0,2024-07-29,,True,,
sub_1275,ws_217,free,0,2024-05-04,,True,,
sub_1276,ws_2170,professional,100,2024-10-11,,True,,
sub_1277,ws_2171,professional,75,2024-10-10,,True,,
sub_1278,ws_2172,professional,125,2024-04-22,,True,,
sub_1279,ws_2173,professional,125,2024-02-07,,True,,
sub_1280,ws_2174,professional,100,2024-09-16,,True,,
sub_1281,ws_2175,free,0,2025-07-01,2025-08-10,False,2025-08-10,competitor
sub_1282,ws_2176,starter,70,2024-11-04,,True,,
sub_1283,ws_2177,free,0,2025-04-29,,True,,
sub_1284,ws_2178,free,0,2024-07-23,,True,,
sub_1285,ws_2179,professional,25,2024-10-16,,True,,
sub_1286,ws_218,enterprise,350,2024-06-04,,True,,
sub_1287,ws_2180,free,0,2024-03-21,,True,,
sub_1288,ws_2181,professional,100,2024-02-06,,True,,
sub_1289,ws_2182,free,0,2024-03-21,,True,,
sub_1290,ws_2183,professional,100,2024-03-08,,True,,
sub_1291,ws_2184,free,0,2024-06-28,,True,,
sub_1292,ws_2185,enterprise,250,2025-02-23,,True,,
sub_1293,ws_2186,free,0,2024-01-07,,True,,
sub_1294,ws_2187,free,0,2024-10-30,,True,,
sub_1295,ws_2188,free,0,2024-09-12,2025-06-21,False,2025-06-21,feature_gap
sub_1296,ws_2189,free,0,2024-05-27,,True,,
sub_1297,ws_219,free,0,2025-01-05,,True,,
sub_1298,ws_2190,starter,30,2025-09-18,,True,,
sub_1299,ws_2191,enterprise,350,2024-01-28,,True,,
sub_1300,ws_2192,professional,125,2024-02-28,,True,,
sub_1301,ws_2193,free,0,2024-06-19,,True,,
sub_1302,ws_2194,professional,200,2024-06-14,,True,,
sub_1303,ws_2195,enterprise,150,2025-06-16,,True,,
sub_1304,ws_2196,starter,60,2025-01-29,,True,,
sub_1305,ws_2197,professional,25,2025-08-05,,True,,
sub_1306,ws_2198,enterprise,400,2024-02-14,,True,,
sub_1307,ws_2199,free,0,2024-07-07,,True,,
sub_1308,ws_22,enterprise,200,2024-04-15,2025-11-14,False,2025-11-14,feature_gap
sub_1309,ws_220,professional,50,2024-08-10,,True,,
sub_1310,ws_2200,enterprise,300,2024-08-29,,True,,
sub_1311,ws_2201,professional,100,2024-06-29,,True,,
sub_1312,ws_2202,free,0,2024-04-25,2024-11-30,False,2024-11-30,other
sub_1313,ws_2203,free,0,2025-02-11,,True,,
sub_1314,ws_2204,starter,30,2024-04-16,,True,,
sub_1315,ws_2205,free,0,2024-03-25,,True,,
sub_1316,ws_2206,professional,150,2024-02-29,,True,,
sub_1317,ws_2207,free,0,2024-02-05,,True,,
sub_1318,ws_2208,starter,10,2025-08-18,,True,,
sub_1319,ws_2209,free,0,2024-01-19,2025-11-09,False,2025-11-09,other
sub_1320,ws_221,professional,150,2024-06-04,,True,,
sub_1321,ws_2210,enterprise,150,2024-01-15,,True,,
sub_1322,ws_2211,professional,125,2024-09-19,,True,,
sub_1323,ws_2212,starter,40,2024-04-29,,True,,
sub_1324,ws_2213,professional,75,2025-05-06,,True,,
sub_1325,ws_2214,enterprise,100,2024-02-22,,True,,
sub_1326,ws_2215,free,0,2024-05-05,,True,,
sub_1327,ws_2216,free,0,2024-05-28,,True,,
sub_1328,ws_2217,enterprise,300,2024-02-16,,True,,
sub_1329,ws_2218,free,0,2024-09-26,,True,,
sub_1330,ws_2219,free,0,2024-01-17,,True,,
sub_1331,ws_222,free,0,2025-01-20,,True,,
sub_1332,ws_2220,professional,175,2024-01-04,,True,,
sub_1333,ws_2221,enterprise,300,2024-04-25,,True,,
sub_1334,ws_2222,professional,175,2024-02-24,,True,,
sub_1335,ws_2223,free,0,2024-10-14,,True,,
sub_1336,ws_2224,professional,125,2024-01-20,,True,,
sub_1337,ws_2225,free,0,2024-03-14,,True,,
sub_1338,ws_2226,free,0,2024-04-20,2024-07-12,False,2024-07-12,competitor
sub_1339,ws_2227,free,0,2024-04-06,,True,,
sub_1340,ws_2228,starter,50,2024-02-14,,True,,
sub_1341,ws_2229,free,0,2024-04-13,,True,,
sub_1342,ws_223,starter,10,2024-09-26,,True,,
sub_1343,ws_2230,free,0,2024-02-28,2025-03-13,False,2025-03-13,price
sub_1344,ws_2231,enterprise,150,2024-07-26,,True,,
sub_1345,ws_2232,free,0,2024-02-18,,True,,
sub_1346,ws_2233,free,0,2024-01-30,,True,,
sub_1347,ws_2234,professional,25,2024-10-01,2024-12-23,False,2024-12-23,other
sub_1348,ws_2235,enterprise,150,2025-03-13,,True,,
sub_1349,ws_2236,professional,75,2024-03-29,,True,,
sub_1350,ws_2237,free,0,2024-08-20,2025-09-22,False,2025-09-22,other
sub_1351,ws_2238,free,0,2024-11-16,,True,,
sub_1352,ws_2239,starter,60,2024-01-23,,True,,
sub_1353,ws_224,professional,125,2024-08-10,,True,,
sub_1354,ws_2240,professional,75,2024-10-17,,True,,
sub_1355,ws_2241,professional,150,2024-06-03,,True,,
sub_1356,ws_2242,free,0,2025-01-01,,True,,
sub_1357,ws_2243,starter,30,2024-02-03,,True,,
sub_1358,ws_2244,free,0,2025-04-23,,True,,
sub_1359,ws_2245,free,0,2024-06-04,,True,,
sub_1360,ws_2246,professional,100,2024-06-19,,True,,
sub_1361,ws_2247,free,0,2024-05-25,2024-07-28,False,2024-07-28,other
sub_1362,ws_2248,starter,60,2024-08-19,,True,,
sub_1363,ws_2249,enterprise,150,2024-02-22,,True,,
sub_1364,ws_225,starter,30,2024-08-13,,True,,
sub_1365,ws_2250,enterprise,150,2025-03-21,,True,,
sub_1366,ws_2251,enterprise,250,2025-05-05,,True,,
sub_1367,ws_2252,professional,125,2024-04-22,,True,,
sub_1368,ws_2253,professional,100,2024-01-05,,True,,
sub_1369,ws_2254,professional,175,2024-03-13,,True,,
sub_1370,ws_2255,starter,20,2024-04-11,,True,,
sub_1371,ws_2256,starter,50,2024-02-18,,True,,
sub_1372,ws_2257,starter,10,2024-09-28,2024-11-03,False,2024-11-03,feature_gap
sub_1373,ws_2258,free,0,2024-06-19,,True,,
sub_1374,ws_2259,free,0,2024-12-15,,True,,
sub_1375,ws_226,enterprise,150,2024-07-14,,True,,
sub_1376,ws_2260,starter,70,2024-03-06,,True,,
sub_1377,ws_2261,free,0,2024-02-16,,True,,
sub_1378,ws_2262,enterprise,350,2024-04-12,,True,,
sub_1379,ws_2263,free,0,2024-01-29,,True,,
sub_1380,ws_2264,free,0,2024-01-06,,True,,
sub_1381,ws_2265,free,0,2024-08-21,2024-11-12,False,2024-11-12,price
sub_1382,ws_2266,starter,40,2024-02-03,2025-11-06,False,2025-11-06,competitor
sub_1383,ws_2267,enterprise,150,2024-01-07,,True,,
sub_1384,ws_2268,free,0,2024-03-31,,True,,
sub_1385,ws_2269,free,0,2024-02-06,,True,,
sub_1386,ws_227,starter,30,2024-01-16,,True,,
sub_1387,ws_2270,starter,50,2024-04-17,,True,,
sub_1388,ws_2271,starter,20,2024-01-02,,True,,
